timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,devicename,devicenamelength,drivername,drivernamelength,cycletime,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,timedatestamp,baseaddress,bytescopied,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,operationstatus,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,targetthreadcreatetime,targetthreadid,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,allocationtype,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,lastprotectionmask,viewsize,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,accessmask,washardened,classification,eventtype,fileid,fileusn,info,scansource,desiredaccess,returncode,creationtime,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,featureid,defaultbase,imagebase,imagesize,data,startstop,threadtime,deltacpu,deltawall,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,first resource path,first resource type,id,resource count,scan source,type,startqpc,process,reason,channel,eventid,processimagepath,taintreason,scanreason,scanresult,level,stopreason,triggersigseq,guid,signatureid
"2025-11-10 13:49:29.0619487Z","2025-11-10 13:49:29.0619487Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  576 csrss.exe",3336,,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,1762782569061948700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.0619556Z","2025-11-10 13:49:29.0619556Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  576 csrss.exe",3336,,," 5776 attack-148.exe",2780,,,,,,,,,,,,,,,,,,1762782569061955600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.0619720Z","2025-11-10 13:49:29.0619720Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",14,"KERNEL_THREATINT_TASK_WRITEVM ","  576 csrss.exe",3336,,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,1762782569061972000,,,,,,,,,,,,,,,,,,,,,,1048626869000,8,134050236760625527,576,97,12,62,5066549580791817,134052939898325539,3336,0,134072561690569627,0,0,0,5066549580817402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.0621344Z","2025-11-10 13:49:29.0621344Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",14,"KERNEL_THREATINT_TASK_WRITEVM ","  576 csrss.exe",3336,,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,1762782569062134400,,,,,,,,,,,,,,,,,,,,,,1048626868984,8,134050236760625527,576,97,12,62,5066549580791817,134052939898325539,3336,0,134072561690569627,0,0,0,5066549580817402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.0631286Z","2025-11-10 13:49:29.0631286Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 3320 MsMpEng.exe",4040,," 5776 attack-148.exe",,,,,,,,,,,,"Parent","n/a",,,,,,,1762782569063128600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.0631826Z","2025-11-10 13:49:29.0631826Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3320 MsMpEng.exe",11484,," 6464 explorer.exe"," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,1762782569063182600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.0650636Z","2025-11-10 13:49:29.0650636Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",14,"KERNEL_THREATINT_TASK_WRITEVM "," 6464 explorer.exe",10688,,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,1762782569065063600,,,,,,,,,,,,,,,,,,,,,,2352453976064,4544,134050237202078848,6464,0,0,0,5066549580791946,134072561689556860,10688,0,134072561690569627,0,0,0,5066549580817402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.0650657Z","2025-11-10 13:49:29.0650657Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",14,"KERNEL_THREATINT_TASK_WRITEVM "," 6464 explorer.exe",10688,,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,1762782569065065800,,,,,,,,,,,,,,,,,,,,,,1048626868952,8,134050237202078848,6464,0,0,0,5066549580791946,134072561689556860,10688,0,134072561690569627,0,0,0,5066549580817402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.0676160Z","2025-11-10 13:49:29.0676160Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 3320 MsMpEng.exe",4804,,," 3320 MsMpEng.exe",,,,,,,,,,,,,,,,,,,1762782569067616000,,,,,,,,,,,,,,,,,,,,,,2916437458944,,134072560086111269,3320,49,8,55,5066549580817347,134072560190300941,4804,,134072560086111269,49,8,55,5066549580817347,,,,,,,,,,,,,,,,134072560086111269,3320,49,8,55,5066549580817347,"RW-",4096,"R-X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.0676212Z","2025-11-10 13:49:29.0676212Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 3320 MsMpEng.exe",4804,,," 3320 MsMpEng.exe",,,,,,,,,,,,,,,,,,,1762782569067621200,,,,,,,,,,,,,,,,,,,,,,2916437458944,,134072560086111269,3320,49,8,55,5066549580817347,134072560190300941,4804,,134072560086111269,49,8,55,5066549580817347,,,,,,,,,,,,,,,,134072560086111269,3320,49,8,55,5066549580817347,"R-X",4096,"RW-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.0725874Z","2025-11-10 13:49:29.0725874Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 3320 MsMpEng.exe",4804,,," 3320 MsMpEng.exe",,,,,,,,,,,,,,,,,,,1762782569072587400,,,,,,,,,,,,,,,,,,,,,,2916436672512,,134072560086111269,3320,49,8,55,5066549580817347,134072560190300941,4804,,134072560086111269,49,8,55,5066549580817347,,,,,,,,,,,,,,,,134072560086111269,3320,49,8,55,5066549580817347,"RW-",4096,"R-X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.0725925Z","2025-11-10 13:49:29.0725925Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 3320 MsMpEng.exe",4804,,," 3320 MsMpEng.exe",,,,,,,,,,,,,,,,,,,1762782569072592500,,,,,,,,,,,,,,,,,,,,,,2916436672512,,134072560086111269,3320,49,8,55,5066549580817347,134072560190300941,4804,,134072560086111269,49,8,55,5066549580817347,,,,,,,,,,,,,,,,134072560086111269,3320,49,8,55,5066549580817347,"R-X",4096,"RW-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.0768219Z","2025-11-10 13:49:29.0768219Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5804 svchost.exe",11580,,," 5804 svchost.exe",,,,,,,,,,,,,18446606103149608960,18446606103149580288,140737324634384,124,239536971776,11184,1762782569076821900,239547711488,239547678720,140737324634384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.0769622Z","2025-11-10 13:49:29.0769622Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5804 svchost.exe",11580,,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,1762782569076962200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.0770955Z","2025-11-10 13:49:29.0770955Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3320 MsMpEng.exe",11484,," 5804 svchost.exe"," 6464 explorer.exe",,,,,,,,,,,,,,,,,,,1762782569077095500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5184,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.0772702Z","2025-11-10 13:49:29.0772702Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3320 MsMpEng.exe",11484,," 5804 svchost.exe"," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,1762782569077270200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.0816182Z","2025-11-10 13:49:29.0816182Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",14,"KERNEL_THREATINT_TASK_WRITEVM "," 5804 svchost.exe",11580,,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,1762782569081618200,,,,,,,,,,,,,,,,,,,,,,2352453976064,4544,134050237051150782,5804,0,0,0,5066549580791920,134072561116226043,11580,0,134072561690569627,0,0,0,5066549580817402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1015379Z","2025-11-10 13:49:29.1015379Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",16,"KERNEL_THREATINT_TASK_SUSPENDRESUME_THREAD "," 6464 explorer.exe",10688,,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,1762782569101537900,,,,,,,,,,,,,,,,,,,,,,,,134050237202078848,6464,0,0,0,5066549580791946,134072561689556860,10688,0,134072561690569627,0,0,0,5066549580817402,134072561690569725,2780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1016090Z","2025-11-10 13:49:29.1016090Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5804 svchost.exe",4460,,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,1762782569101609100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1021140Z","2025-11-10 13:49:29.1021140Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 5776 attack-148.exe",2780,,," 5776 attack-148.exe",,,"C:\Users\Public\Downloads\attack-148.exe",,,,,,,,,,,,,,,,1762782569102114000,,,,,,,,,,,0,,,,,,,,,,1761550891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140700261548032,140700261548032,57344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1021788Z","2025-11-10 13:49:29.1021788Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 5776 attack-148.exe",2780,,," 5776 attack-148.exe",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,1762782569102178800,,,,,,,,,,,2048895,,,,,,,,,,2127151453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737324318720,140737324318720,2064384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1031120Z","2025-11-10 13:49:29.1031120Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 5776 attack-148.exe",2780,,," 5776 attack-148.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,1762782569103112000,,,,,,,,,,,801304,,,,,,,,,,4007722010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737321435136,140737321435136,794624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1032283Z","2025-11-10 13:49:29.1032283Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 5776 attack-148.exe",2780,,," 5776 attack-148.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,1762782569103228300,,,,,,,,,,,3171178,,,,,,,,,,1448155220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737318289408,140737318289408,3104768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1042687Z","2025-11-10 13:49:29.1042687Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 3320 MsMpEng.exe",11484,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,,1762782569104268700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1043005Z","2025-11-10 13:49:29.1043005Z","ETW","Microsoft-Antimalware-Engine",43,"ExpensiveOperationTask ExpensiveOperationBegin"," 3320 MsMpEng.exe",4040,,,,,"BM InitializeFriendlyStatus::IsKnownFriendly()",,,,,"C:\Users\Public\Downloads\attack-148.exe",,,,,,,,,,,,1762782569104300500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5776,true,3437500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1043112Z","2025-11-10 13:49:29.1043112Z","ETW","Microsoft-Antimalware-Engine",67,"ExpensiveOperationTask ExpensiveOperationEnd"," 3320 MsMpEng.exe",4040,,,,,"BM InitializeFriendlyStatus::IsKnownFriendly()",,,,,"C:\Users\Public\Downloads\attack-148.exe",,,,,,,,,,,,1762782569104311200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5776,false,3437500,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1043673Z","2025-11-10 13:49:29.1043673Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3320 MsMpEng.exe",4040,,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,1762782569104367300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1043864Z","2025-11-10 13:49:29.1043864Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3320 MsMpEng.exe",4040,,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,1762782569104386400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1043980Z","2025-11-10 13:49:29.1043980Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3320 MsMpEng.exe",4040,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,,1762782569104398000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16401,1710,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1045548Z","2025-11-10 13:49:29.1045548Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStart Start "," 5776 attack-148.exe",2780,,," 9068 conhost.exe",,,"C:\Windows\System32\conhost.exe",,,,,,,,,,,,,,,,1762782569104554800,,,,,,,,,134072561691044839,0,907531,"0x","","",5776,25594,25595,3,0,1,2536827738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1052574Z","2025-11-10 13:49:29.1052574Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 3320 MsMpEng.exe",4804,,," 3320 MsMpEng.exe",,,,,,,,,,,,,,,,,,,1762782569105257400,,,,,,,,,,,,,,,,,,,,,,2916535304192,,134072560086111269,3320,49,8,55,5066549580817347,134072560190300941,4804,,134072560086111269,49,8,55,5066549580817347,,,,,,,,,,,,,,,12288,134072560086111269,3320,49,8,55,5066549580817347,"RWX",315392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1053114Z","2025-11-10 13:49:29.1053114Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 3320 MsMpEng.exe",4804,,," 3320 MsMpEng.exe",,,,,,,,,,,,,,,,,,,1762782569105311400,,,,,,,,,,,,,,,,,,,,,,2916535304192,,134072560086111269,3320,49,8,55,5066549580817347,134072560190300941,4804,,134072560086111269,49,8,55,5066549580817347,,,,,,,,,,,,,,,,134072560086111269,3320,49,8,55,5066549580817347,"RW-",4096,"RWX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1053188Z","2025-11-10 13:49:29.1053188Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 3320 MsMpEng.exe",4804,,," 3320 MsMpEng.exe",,,,,,,,,,,,,,,,,,,1762782569105318800,,,,,,,,,,,,,,,,,,,,,,2916535304192,,134072560086111269,3320,49,8,55,5066549580817347,134072560190300941,4804,,134072560086111269,49,8,55,5066549580817347,,,,,,,,,,,,,,,,134072560086111269,3320,49,8,55,5066549580817347,"R-X",4096,"RW-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1053831Z","2025-11-10 13:49:29.1053831Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 3320 MsMpEng.exe",4040,,,,,,,,0,"!#BMLowfiTrigger.A",,"0xDBB39B890BFC","4dbf7bd615cfae8829011e03de200a1bc0bab7d3",,,,,,,,,,1762782569105383100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1061267Z","2025-11-10 13:49:29.1061267Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3320 MsMpEng.exe",4040,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,,1762782569106126700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16401,1710,0,false,true,0,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1064826Z","2025-11-10 13:49:29.1064826Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5776 attack-148.exe",2780,,," 9068 conhost.exe",,,,,,,,,,,,,18446606103147085824,18446606103147057152,140700242212704,0,826144481280,2568,1762782569106482600,826142621696,826142613504,140700242212704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1065521Z","2025-11-10 13:49:29.1065521Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3320 MsMpEng.exe",4040,,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,1762782569106552100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1065799Z","2025-11-10 13:49:29.1065799Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3320 MsMpEng.exe",4040,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,,1762782569106579900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16407,1710,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1066141Z","2025-11-10 13:49:29.1066141Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3320 MsMpEng.exe",4040,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,,1762782569106614100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16407,1710,0,false,false,0,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1066231Z","2025-11-10 13:49:29.1066231Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3320 MsMpEng.exe",4040,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,,1762782569106623100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16526,0,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:29.1066542Z","2025-11-10 13:49:29.1066542Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 3320 MsMpEng.exe",11484,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,,1762782569106654200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Users\Public\Downloads\attack-148.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
