timestamp,type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,defaultbase,imagebase,imagesize,baseaddress,bytescopied,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,operationstatus,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid,allocationtype,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,fullregionsize,lastprotectionmask,targetaddress,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-09-18 12:59:59.2681076Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",6884,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490194432000,,134026739986931543,11668,0,2,2,4785074604092291,134026739988804701,6884,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2696470Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",6884,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490194366464,,134026739986931543,11668,0,2,2,4785074604092291,134026739988804701,6884,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2697893Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",11108,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490194300928,,134026739986931543,11668,0,2,2,4785074604092291,134026739988843568,11108,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2704331Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",11108,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490194235392,,134026739986931543,11668,0,2,2,4785074604092291,134026739988843568,11108,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2709791Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",6884,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490194169856,,134026739986931543,11668,0,2,2,4785074604092291,134026739988804701,6884,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2714451Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",11108,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490194104320,,134026739986931543,11668,0,2,2,4785074604092291,134026739988843568,11108,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",8192,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2715795Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",6884,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490194038784,,134026739986931543,11668,0,2,2,4785074604092291,134026739988804701,6884,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2722152Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",6884,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490193973248,,134026739986931543,11668,0,2,2,4785074604092291,134026739988804701,6884,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2726943Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",6884,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490193907712,,134026739986931543,11668,0,2,2,4785074604092291,134026739988804701,6884,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2735331Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",11108,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490193842176,,134026739986931543,11668,0,2,2,4785074604092291,134026739988843568,11108,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2757846Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",11108,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490193776640,,134026739986931543,11668,0,2,2,4785074604092291,134026739988843568,11108,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2763977Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",11108,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490193711104,,134026739986931543,11668,0,2,2,4785074604092291,134026739988843568,11108,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2768582Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",11108,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490193645568,,134026739986931543,11668,0,2,2,4785074604092291,134026739988843568,11108,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2772914Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",11108,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490193580032,,134026739986931543,11668,0,2,2,4785074604092291,134026739988843568,11108,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2780993Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",11108,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490193514496,,134026739986931543,11668,0,2,2,4785074604092291,134026739988843568,11108,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2784218Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",11108,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490193448960,,134026739986931543,11668,0,2,2,4785074604092291,134026739988843568,11108,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.3396363Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",1956,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490193383424,,134026739986931543,11668,0,2,2,4785074604092291,134026739987766791,1956,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.3484997Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",11108,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490193317888,,134026739986931543,11668,0,2,2,4785074604092291,134026739988843568,11108,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.3558012Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",14404,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490193252352,,134026739986931543,11668,0,2,2,4785074604092291,134026739991952145,14404,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.3566208Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",14404,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490193186816,,134026739986931543,11668,0,2,2,4785074604092291,134026739991952145,14404,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.3568157Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",1956,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490193121280,,134026739986931543,11668,0,2,2,4785074604092291,134026739987766791,1956,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.3569964Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",7080,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490193055744,,134026739986931543,11668,0,2,2,4785074604092291,134026739993477825,7080,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.3573490Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",14324,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490192990208,,134026739986931543,11668,0,2,2,4785074604092291,134026739989981208,14324,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.3575054Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",14404,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490192924672,,134026739986931543,11668,0,2,2,4785074604092291,134026739991952145,14404,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.3783480Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",6884,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490192859136,,134026739986931543,11668,0,2,2,4785074604092291,134026739988804701,6884,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.3792417Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",11108,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490192793600,,134026739986931543,11668,0,2,2,4785074604092291,134026739988843568,11108,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.6305482Z","Custom","Injector-Attack",1337,"[<] Before opening process handle","13016 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.6313575Z","Custom","Injector-Attack",1337,"[>]  After opening process handle","13016 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:00.6129806Z","Custom","Injector-Attack",1337,"[<] Before allocating memory for shellcode","13016 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:00.6133684Z","Custom","Injector-Attack",1337,"[>]  After allocating memory for shellcode, at: 0000028F337F0000","13016 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:01.5971573Z","Custom","Injector-Attack",1337,"[<] Before writing shellcode to process","13016 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:01.5976336Z","Custom","Injector-Attack",1337,"[>]  After writing shellcode to process, at: 0000028F337F0000","13016 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:02.5829141Z","Custom","Injector-Attack",1337,"[<] Before changing memory protection to PAGE_EXECUTE_READ","13016 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:02.5833642Z","Custom","Injector-Attack",1337,"[>]  After changing memory protection to PAGE_EXECUTE_READ","13016 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:02.5833594Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM","13016 attack.exe",8096,,,"15520 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2814067539968,,134026739924672399,13016,0,2,2,4785074604092287,134026739924672471,8096,,134026739986496416,0,2,2,4785074604092290,2814067539968,4,4096,"",0,4096,131072,,,,134026739924672399,13016,0,2,2,4785074604092287,"R-X",276,4096,"RW-",2814067539968,,,,,,,,,,,,
"2025-09-18 13:00:03.5669286Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","12192 MsMpEng.exe",13788,,,"12192 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592272416768,,134026715017424985,12192,49,7,55,4785074604091688,134026731219033215,13788,,134026715017424985,49,7,55,4785074604091688,,,,,,,,,,12288,134026715017424985,12192,49,7,55,4785074604091688,"RWX",1101824,,,,,,,,,,,,,,,
"2025-09-18 13:00:03.5679374Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","12192 MsMpEng.exe",7000,,,"12192 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592269205504,,134026715017424985,12192,49,7,55,4785074604091688,134026715095222242,7000,,134026715017424985,49,7,55,4785074604091688,,,,,,,,,,12288,134026715017424985,12192,49,7,55,4785074604091688,"RWX",315392,,,,,,,,,,,,,,,
"2025-09-18 13:00:03.5744389Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","12192 MsMpEng.exe",13788,,,"12192 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592272416768,,134026715017424985,12192,49,7,55,4785074604091688,134026731219033215,13788,,134026715017424985,49,7,55,4785074604091688,,,,,,,,,,12288,134026715017424985,12192,49,7,55,4785074604091688,"RWX",1101824,,,,,,,,,,,,,,,
"2025-09-18 13:00:03.5874065Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","12192 MsMpEng.exe",7000,,,"12192 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592269205504,,134026715017424985,12192,49,7,55,4785074604091688,134026715095222242,7000,,134026715017424985,49,7,55,4785074604091688,,,,,,,,,,12288,134026715017424985,12192,49,7,55,4785074604091688,"RWX",315392,,,,,,,,,,,,,,,
"2025-09-18 13:00:03.5648329Z","Custom","Injector-Attack",1337,"[<] Before creating remote thread","13016 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:03.5653867Z","Custom","Injector-Attack",1337,"[>]  After creating remote thread","13016 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5494283Z","Custom","Injector-Attack",1337,"[+] Attack done","13016 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5501501Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","13016 attack.exe",5164,,,"13016 attack.exe",,,,,,,,,,,,228380,18446712763284828160,18446712763284803584,140726278802720,0,741066498048,5164,741074796544,741074788352,140726278802720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5501703Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","13016 attack.exe",3864,,,"13016 attack.exe",,,,,,,,,,,,192280,18446712763276644352,18446712763276619776,140726305414320,0,741066489856,3864,741073747968,741073743872,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5501909Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","13016 attack.exe",14500,,,"13016 attack.exe",,,,,,,,,,,,1950540,18446712763284770816,18446712763284746240,140726305414320,0,741066481664,14500,741072699392,741072691200,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5502145Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","13016 attack.exe",6564,,,"13016 attack.exe",,,,,,,,,,,,1660600,18446712763283050496,18446712763283025920,140726305414320,0,741066473472,6564,741071650816,741071642624,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5502196Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","13016 attack.exe",12432,,,"13016 attack.exe",,,,,,,,,,,,12379260,18446712763280576512,18446712763280551936,140726305414320,0,741066465280,12432,741070602240,741070589952,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5502391Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","13016 attack.exe",16316,,,"13016 attack.exe",,,,,,,,,,,,10006540,18446712763283079168,18446712763283054592,140726305414320,0,741066457088,16316,741069553664,741069545472,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5508340Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","13016 attack.exe",8096,,,"13016 attack.exe",,,,,,,,,,,,121388340,18446712763281702912,18446712763281678336,140697621840496,0,741066448896,8096,741065424896,741065392128,140697621840496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5509567Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Users\Public\Downloads\attack.exe",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1756716975,140697621823488,140697621823488,53248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5509623Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\msvcp140.dll",,,,,,,,,,,,,,,,,,,,,570439,,,,,,,,,,,1564323704,140724722270208,140724722270208,561152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5509660Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\vcruntime140.dll",,,,,,,,,,,,,,,,,,,,,146072,,,,,,,,,,,254123393,140724722860032,140724722860032,122880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5509695Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\vcruntime140_1.dll",,,,,,,,,,,,,,,,,,,,,57827,,,,,,,,,,,240324076,140725167915008,140725167915008,49152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5509904Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\container.dll",,,,,,,,,,,,,,,,,,,,,342070,,,,,,,,,,,3129326832,140725869084672,140725869084672,307200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5510061Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\daxexec.dll",,,,,,,,,,,,,,,,,,,,,1159626,,,,,,,,,,,1313457027,140725869412352,140725869412352,1138688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5510155Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\capauthz.dll",,,,,,,,,,,,,,,,,,,,,396500,,,,,,,,,,,1605668267,140725874327552,140725874327552,380928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5510256Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\AppxAllUserStore.dll",,,,,,,,,,,,,,,,,,,,,449774,,,,,,,,,,,2833233081,140725906243584,140725906243584,430080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5510328Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\Windows.StateRepositoryPS.dll",,,,,,,,,,,,,,,,,,,,,882789,,,,,,,,,,,3687758230,140725962407936,140725962407936,802816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:00:04.5510426Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\ApiSetHost.AppExecutionAlias.dll",,,,,,,,,,,,,,,,,,,,,226271,,,,,,,,,,,1533900166,140726022045696,140726022045696,176128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
