timestamp,type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,defaultbase,imagebase,imagesize,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid,cycletime,fullregionsize,lastprotectionmask,targetaddress,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-09-17 14:59:23.0300798Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 3500 MsMpEng.exe",8352,,," 3500 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12288,2731191828480,134024807948684743,3500,49,7,55,4785074604081225,134024808061109357,8352,134024807948684743,3500,49,7,55,4785074604081225,"RWX",315392,134024807948684743,49,7,55,4785074604081225,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:23.2400717Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 2952 Notepad.exe",14540,,," 2952 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,138490192793600,134025943010659284,2952,0,2,2,4785074604090418,134025946620402590,14540,134025943010659284,2952,0,2,2,4785074604090418,"R-X",4096,134025943010659284,0,2,2,4785074604090418,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:23.2405652Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 2952 Notepad.exe",1660,,," 2952 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,138490192728064,134025943010659284,2952,0,2,2,4785074604090418,134025945212485139,1660,134025943010659284,2952,0,2,2,4785074604090418,"R-X",4096,134025943010659284,0,2,2,4785074604090418,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:23.2405736Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 2952 Notepad.exe",10036,,," 2952 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,138490192662528,134025943010659284,2952,0,2,2,4785074604090418,134025946011029174,10036,134025943010659284,2952,0,2,2,4785074604090418,"R-X",4096,134025943010659284,0,2,2,4785074604090418,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:23.2409243Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 2952 Notepad.exe",14540,,," 2952 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,138490192596992,134025943010659284,2952,0,2,2,4785074604090418,134025946620402590,14540,134025943010659284,2952,0,2,2,4785074604090418,"R-X",4096,134025943010659284,0,2,2,4785074604090418,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:23.2775926Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 2952 Notepad.exe",12232,,," 2952 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,138490192531456,134025943010659284,2952,0,2,2,4785074604090418,134025943012216965,12232,134025943010659284,2952,0,2,2,4785074604090418,"R-X",4096,134025943010659284,0,2,2,4785074604090418,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:23.2779611Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 2952 Notepad.exe",12232,,," 2952 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,138490192465920,134025943010659284,2952,0,2,2,4785074604090418,134025943012216965,12232,134025943010659284,2952,0,2,2,4785074604090418,"R-X",4096,134025943010659284,0,2,2,4785074604090418,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:23.2782662Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 2952 Notepad.exe",12232,,," 2952 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,138490192400384,134025943010659284,2952,0,2,2,4785074604090418,134025943012216965,12232,134025943010659284,2952,0,2,2,4785074604090418,"R-X",4096,134025943010659284,0,2,2,4785074604090418,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:23.2798239Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 2952 Notepad.exe",12232,,," 2952 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,138490192334848,134025943010659284,2952,0,2,2,4785074604090418,134025943012216965,12232,134025943010659284,2952,0,2,2,4785074604090418,"R-X",4096,134025943010659284,0,2,2,4785074604090418,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:23.2801819Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 2952 Notepad.exe",12232,,," 2952 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,138490192269312,134025943010659284,2952,0,2,2,4785074604090418,134025943012216965,12232,134025943010659284,2952,0,2,2,4785074604090418,"R-X",4096,134025943010659284,0,2,2,4785074604090418,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:23.2804961Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 2952 Notepad.exe",12232,,," 2952 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,138490192203776,134025943010659284,2952,0,2,2,4785074604090418,134025943012216965,12232,134025943010659284,2952,0,2,2,4785074604090418,"R-X",4096,134025943010659284,0,2,2,4785074604090418,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:23.2811696Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 2952 Notepad.exe",12232,,," 2952 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,138490192138240,134025943010659284,2952,0,2,2,4785074604090418,134025943012216965,12232,134025943010659284,2952,0,2,2,4785074604090418,"R-X",4096,134025943010659284,0,2,2,4785074604090418,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:23.2814953Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 2952 Notepad.exe",12232,,," 2952 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,138490192072704,134025943010659284,2952,0,2,2,4785074604090418,134025943012216965,12232,134025943010659284,2952,0,2,2,4785074604090418,"R-X",4096,134025943010659284,0,2,2,4785074604090418,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:23.2818041Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 2952 Notepad.exe",12232,,," 2952 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,138490192007168,134025943010659284,2952,0,2,2,4785074604090418,134025943012216965,12232,134025943010659284,2952,0,2,2,4785074604090418,"R-X",4096,134025943010659284,0,2,2,4785074604090418,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:24.0188812Z","Custom","Injector-Attack",1337,"[<] Before opening process handle"," 3412 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:24.0196043Z","Custom","Injector-Attack",1337,"[>]  After opening process handle"," 3412 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:25.0018812Z","Custom","Injector-Attack",1337,"[<] Before allocating memory for shellcode"," 3412 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:25.0020667Z","Custom","Injector-Attack",1337,"[>]  After allocating memory for shellcode, at: 000002286AFB0000"," 3412 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:25.5568860Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3508 MpDefenderCoreService.exe",2160,,," 3508 MpDefenderCoreService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,18446712763281268736,18446712763281244160,140726305414320,0,1027941711872,2160,1027939827712,1027939762176,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52553240,,,,,,,,,,,,,,,
"2025-09-17 14:59:25.5570281Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3500 MsMpEng.exe",1012,,," 3500 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,18446712763249672192,18446712763249647616,140726305414320,0,662715473920,1012,662731489280,662731423744,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8266186740,,,,,,,,,,,,,,,
"2025-09-17 14:59:25.9846563Z","Custom","Injector-Attack",1337,"[<] Before writing shellcode to process"," 3412 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:25.9848621Z","Custom","Injector-Attack",1337,"[>]  After writing shellcode to process, at: 000002286AFB0000"," 3412 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:26.9658810Z","Custom","Injector-Attack",1337,"[<] Before changing memory protection to PAGE_EXECUTE_READ"," 3412 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:26.9661236Z","Custom","Injector-Attack",1337,"[>]  After changing memory protection to PAGE_EXECUTE_READ"," 3412 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:26.9661173Z","ETW","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM"," 3412 attack.exe",1888,,,"14972 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2372616781824,134025947564719508,3412,0,2,2,4785074604090505,134025947564719548,1888,134025947564719508,3412,0,2,2,4785074604090505,"R-X",276,134025947630295387,0,2,2,4785074604090509,,,2372616781824,4,4096,"",0,4096,131072,,,,4096,"RW-",2372616781824,,,,,,,,,,,,
"2025-09-17 14:59:27.9499325Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 3500 MsMpEng.exe",8300,,," 3500 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12288,2731191828480,134024807948684743,3500,49,7,55,4785074604081225,134024808060718296,8300,134024807948684743,3500,49,7,55,4785074604081225,"RWX",1101824,134024807948684743,49,7,55,4785074604081225,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:27.9524314Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 3500 MsMpEng.exe",8352,,," 3500 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12288,2731213979648,134024807948684743,3500,49,7,55,4785074604081225,134024808061109357,8352,134024807948684743,3500,49,7,55,4785074604081225,"RWX",315392,134024807948684743,49,7,55,4785074604081225,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:27.9584206Z","ETW","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 3500 MsMpEng.exe",8300,,," 3500 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12288,2731191828480,134024807948684743,3500,49,7,55,4785074604081225,134024808060718296,8300,134024807948684743,3500,49,7,55,4785074604081225,"RWX",1101824,134024807948684743,49,7,55,4785074604081225,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:27.9482133Z","Custom","Injector-Attack",1337,"[<] Before creating remote thread"," 3412 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:27.9485729Z","Custom","Injector-Attack",1337,"[>]  After creating remote thread"," 3412 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:27.9579516Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3500 MsMpEng.exe",1052,,," 3500 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,18446712763297902592,18446712763297878016,140726305414320,0,662715596800,6864,662731489280,662731423744,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9313686Z","Custom","Injector-Attack",1337,"[+] Attack done"," 3412 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9316882Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3412 attack.exe",4984,,," 3412 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,18446712763307986944,18446712763307962368,140726278802720,0,156930564096,4984,156939321344,156939313152,140726278802720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220020,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9317451Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3412 attack.exe",10332,,," 3412 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,18446712763307958272,18446712763307933696,140726305414320,0,156930555904,10332,156938272768,156938268672,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77520,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9317893Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3412 attack.exe",13952,,," 3412 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,18446712763307266048,18446712763307241472,140726305414320,0,156930547712,13952,156937224192,156937216000,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478580,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9318213Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3412 attack.exe",3408,,," 3412 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,18446712763307696128,18446712763307671552,140726305414320,0,156930539520,3408,156936175616,156936167424,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793440,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9318479Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3412 attack.exe",4084,,," 3412 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,18446712763306434560,18446712763306409984,140726305414320,0,156930531328,4084,156935127040,156935118848,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3892340,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9318791Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3412 attack.exe",4432,,," 3412 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,18446712763306749952,18446712763306725376,140726305414320,0,156930523136,4432,156934078464,156934070272,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4020400,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9324940Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3412 attack.exe",1888,,," 3412 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,18446712763304710144,18446712763304685568,140694555804272,0,156930514944,1888,156933029888,156933001216,140694555804272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110644220,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9326131Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Users\Public\Downloads\attack.exe",,,,,,,,,,,0,,,,,,,,,,,1756716975,,,,,,,,,,140694555787264,140694555787264,53248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9326181Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\msvcp140.dll",,,,,,,,,,,570439,,,,,,,,,,,1564323704,,,,,,,,,,140724722270208,140724722270208,561152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9326216Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\vcruntime140.dll",,,,,,,,,,,146072,,,,,,,,,,,254123393,,,,,,,,,,140724722860032,140724722860032,122880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9326245Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\vcruntime140_1.dll",,,,,,,,,,,57827,,,,,,,,,,,240324076,,,,,,,,,,140725167915008,140725167915008,49152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9326505Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\container.dll",,,,,,,,,,,342070,,,,,,,,,,,3129326832,,,,,,,,,,140725869084672,140725869084672,307200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9326609Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\daxexec.dll",,,,,,,,,,,1159626,,,,,,,,,,,1313457027,,,,,,,,,,140725869412352,140725869412352,1138688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9326703Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\capauthz.dll",,,,,,,,,,,396500,,,,,,,,,,,1605668267,,,,,,,,,,140725874327552,140725874327552,380928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9326801Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\AppxAllUserStore.dll",,,,,,,,,,,449774,,,,,,,,,,,2833233081,,,,,,,,,,140725906243584,140725906243584,430080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9326898Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\Windows.StateRepositoryPS.dll",,,,,,,,,,,882789,,,,,,,,,,,3687758230,,,,,,,,,,140725962407936,140725962407936,802816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9326997Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\ApiSetHost.AppExecutionAlias.dll",,,,,,,,,,,226271,,,,,,,,,,,1533900166,,,,,,,,,,140726022045696,140726022045696,176128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9327123Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\Windows.StateRepositoryClient.dll",,,,,,,,,,,310002,,,,,,,,,,,799845727,,,,,,,,,,140726041837568,140726041837568,290816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9327218Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\Windows.StateRepositoryCore.dll",,,,,,,,,,,132790,,,,,,,,,,,559600455,,,,,,,,,,140726046818304,140726046818304,106496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9327311Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,8821142,,,,,,,,,,,83910174,,,,,,,,,,140726219112448,140726219112448,8753152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9327402Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,125051,,,,,,,,,,,2547479300,,,,,,,,,,140726237200384,140726237200384,110592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9327481Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,,,286201,,,,,,,,,,,2803059627,,,,,,,,,,140726238380032,140726238380032,221184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9327557Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,182967,,,,,,,,,,,2107422311,,,,,,,,,,140726255288320,140726255288320,167936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9327646Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,699598,,,,,,,,,,,3582665716,,,,,,,,,,140726256205824,140726256205824,626688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9327849Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,4181903,,,,,,,,,,,177944830,,,,,,,,,,140726256861184,140726256861184,4141056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9327928Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,1375546,,,,,,,,,,,3578273335,,,,,,,,,,140726261645312,140726261645312,1355776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9328012Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,646521,,,,,,,,,,,1374014297,,,,,,,,,,140726264594432,140726264594432,667648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9328087Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,882745,,,,,,,,,,,160271359,,,,,,,,,,140726276718592,140726276718592,823296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9328159Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,3718718,,,,,,,,,,,740080917,,,,,,,,,,140726277570560,140726277570560,3649536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:28.9328230Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3412 attack.exe",1888,,," 3412 attack.exe",,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,424140,,,,,,,,,,,4162087576,,,,,,,,,,140726286417920,140726286417920,401408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
