timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,foldername,accessmask,washardened,classification,eventtype,fileid,fileusn,info,scansource,desiredaccess,returncode,creationtime,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,featureid,defaultbase,imagebase,imagesize,data,startstop,threadtime,deltacpu,deltawall,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,first resource path,first resource type,id,resource count,scan source,type,startqpc,actionstatus,allsigseqs,allsigshas,determination,enginereportguid,etwdatareporttype,extradatajson,islatent,ispassivemode,processcommandline,processcreationtime,processpath,realpath,reporttype,resourcedata,resourceschema,rtpprocesscreationtime,rtpprocessid,scantype,sha1,sha256,threatname,vpath
"2025-11-09 20:58:34.9995422Z","2025-11-09 20:58:34.9995422Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3728 MsMpEng.exe",11096,," 7148 svchost.exe"," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,1762721914999542200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:34.9996164Z","2025-11-09 20:58:34.9996164Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8620 attack-372.exe",11148,,," 8620 attack-372.exe",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,,1762721914999616400,,,,,,,,,,,,,,,,,,,2538757,,,,,,,,,,592187216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140735219499008,140735219499008,2523136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:34.9997684Z","2025-11-09 20:58:34.9997684Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 3728 MsMpEng.exe",11096,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721914999768400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Users\Public\Downloads\attack-372.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:34.9998050Z","2025-11-09 20:58:34.9998050Z","ETW","Microsoft-Antimalware-Engine",43,"ExpensiveOperationTask ExpensiveOperationBegin"," 3728 MsMpEng.exe",3932,,,,,"BM InitializeFriendlyStatus::IsKnownFriendly()",,,,,"C:\Users\Public\Downloads\attack-372.exe",,,,,,,,,,,,,1762721914999805000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8620,true,24375000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:34.9998131Z","2025-11-09 20:58:34.9998131Z","ETW","Microsoft-Antimalware-Engine",67,"ExpensiveOperationTask ExpensiveOperationEnd"," 3728 MsMpEng.exe",3932,,,,,"BM InitializeFriendlyStatus::IsKnownFriendly()",,,,,"C:\Users\Public\Downloads\attack-372.exe",,,,,,,,,,,,,1762721914999813100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8620,false,24375000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:34.9998900Z","2025-11-09 20:58:34.9998900Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3728 MsMpEng.exe",3932,,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,1762721914999890000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:34.9999166Z","2025-11-09 20:58:34.9999166Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3728 MsMpEng.exe",3932,,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,1762721914999916600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:34.9999252Z","2025-11-09 20:58:34.9999252Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3728 MsMpEng.exe",3932,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721914999925200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16401,31608,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0006147Z","2025-11-09 20:58:35.0006147Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8620 attack-372.exe",11148,,," 8620 attack-372.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,,1762721915000614700,,,,,,,,,,,,,,,,,,,844151,,,,,,,,,,1746094868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140735188566016,140735188566016,823296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0007220Z","2025-11-09 20:58:35.0007220Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 3728 MsMpEng.exe",3932,," 8620 attack-372.exe",,,,,,,,,,,,"SigTrigger","n/a",,,,,,,,1762721915000722000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0008529Z","2025-11-09 20:58:35.0008529Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 3728 MsMpEng.exe",3932,,,,,,,,0,"!#BM:ExecRemoteDroppedExecutable.A",,"0x41B3F5803F3C","e3d713e9b73c550184e6274ce47f6603ea4d5704",,,,,,,,,,,1762721915000852900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0008746Z","2025-11-09 20:58:35.0008746Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8620 attack-372.exe",11148,,," 8620 attack-372.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,1762721915000874600,,,,,,,,,,,,,,,,,,,4201576,,,,,,,,,,1981517683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140735171395584,140735171395584,4136960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0008803Z","2025-11-09 20:58:35.0008803Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 7784 EDRi.exe",3792,,," 7784 EDRi.exe",,,,,,,,,,,,,130599278,18446651185689460736,18446651185689432064,140735184992016,0,988579467264,3792,1762721915000880300,988592209920,988592181248,140735184992016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0012038Z","2025-11-09 20:58:35.0012038Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 3728 MsMpEng.exe",8980,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915001203800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0012622Z","2025-11-09 20:58:35.0012622Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 3728 MsMpEng.exe",3932,,,,,,,,0,"Behavior:Win32/SystemDropToUserProfile.AB",,"0x44B3994F586E","f2dde60090527efb5cc757a0f08b68437458fe65",,,,,,,,,,,1762721915001262200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0013796Z","2025-11-09 20:58:35.0013796Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 3728 MsMpEng.exe",2908,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915001379600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0015437Z","2025-11-09 20:58:35.0015437Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 3728 MsMpEng.exe",4104,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915001543700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0020924Z","2025-11-09 20:58:35.0020924Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 3728 MsMpEng.exe",3932,,,,,,,,0,"!#BMLowfiTrigger.A",,"0xDBB39B890BFC","4dbf7bd615cfae8829011e03de200a1bc0bab7d3",,,,,,,,,,,1762721915002092400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0021376Z","2025-11-09 20:58:35.0021376Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStart Start "," 8620 attack-372.exe",11148,,," 9856 conhost.exe",,,"C:\Windows\System32\conhost.exe",,,,,,,,,,,,,,,,,1762721915002137600,,,,,,,134071955150020382,,,,,596,,,,,,0,1060524,"0x","","",8620,595,1,1,0,0,592336830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0024313Z","2025-11-09 20:58:35.0024313Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 3728 MsMpEng.exe",3932,,,,,,,,0,"Behavior:Win32/SystemDropToUserProfile.AA",,"0x4BB39F8A87F4","e513bd7f481f7b97cadeb0267400ec10bba47da9",,,,,,,,,,,1762721915002431300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0030797Z","2025-11-09 20:58:35.0030797Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3728 MsMpEng.exe",3932,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915003079700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16401,31608,0,false,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0035731Z","2025-11-09 20:58:35.0035731Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3728 MsMpEng.exe",3932,,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,1762721915003573100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0036058Z","2025-11-09 20:58:35.0036058Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3728 MsMpEng.exe",3932,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915003605800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16407,31608,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0036503Z","2025-11-09 20:58:35.0036503Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3728 MsMpEng.exe",3932,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915003650300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16407,31608,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0036628Z","2025-11-09 20:58:35.0036628Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3728 MsMpEng.exe",3932,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915003662800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16526,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0038140Z","2025-11-09 20:58:35.0038140Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3728 MsMpEng.exe",3932,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915003814000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16526,0,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0038186Z","2025-11-09 20:58:35.0038186Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3728 MsMpEng.exe",3932,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915003818600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16526,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0038814Z","2025-11-09 20:58:35.0038814Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 8620 attack-372.exe",11148,,," 9856 conhost.exe",,,,,,,,,,,,,,18446651185689460736,18446651185689432064,140695543597344,0,855461535744,7292,1762721915003881400,855459692544,855459684352,140695543597344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0039152Z","2025-11-09 20:58:35.0039152Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3728 MsMpEng.exe",3932,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915003915200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16526,0,0,false,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0039267Z","2025-11-09 20:58:35.0039267Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3728 MsMpEng.exe",3932,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915003926700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16526,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0040369Z","2025-11-09 20:58:35.0040369Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3728 MsMpEng.exe",3932,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915004036900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16526,0,0,false,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0040407Z","2025-11-09 20:58:35.0040407Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3728 MsMpEng.exe",3932,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915004040700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16526,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0040915Z","2025-11-09 20:58:35.0040915Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3728 MsMpEng.exe",3932,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915004091500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16526,0,0,false,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0040999Z","2025-11-09 20:58:35.0040999Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3728 MsMpEng.exe",3932,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915004099900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16491,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0041664Z","2025-11-09 20:58:35.0041664Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3728 MsMpEng.exe",3932,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915004166400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16491,0,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0041903Z","2025-11-09 20:58:35.0041903Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3728 MsMpEng.exe",3932,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915004190300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31628,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0043528Z","2025-11-09 20:58:35.0043528Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3728 MsMpEng.exe",3932,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915004352800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31628,0,false,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0043700Z","2025-11-09 20:58:35.0043700Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3728 MsMpEng.exe",3932,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915004370000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31629,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0044117Z","2025-11-09 20:58:35.0044117Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3728 MsMpEng.exe",3932,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915004411700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31629,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0044240Z","2025-11-09 20:58:35.0044240Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3728 MsMpEng.exe",3932,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915004424000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31630,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0044611Z","2025-11-09 20:58:35.0044611Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3728 MsMpEng.exe",3932,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915004461100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,31630,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0044751Z","2025-11-09 20:58:35.0044751Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3728 MsMpEng.exe",3932,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915004475100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16400,31631,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0056613Z","2025-11-09 20:58:35.0056613Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3728 MsMpEng.exe",3932,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,,1762721915005661400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16400,31631,0,false,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0056995Z","2025-11-09 20:58:35.0056995Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3728 MsMpEng.exe",3932,,," 8620 attack-372.exe",,,,,,,,,,,,,,,,,,,,1762721915005699500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0067244Z","2025-11-09 20:58:35.0067244Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 3728 MsMpEng.exe",8980,,,,,,,,0,"!#BM:ExecRemoteDroppedExecutable.A",,"0x41B3F5803F3C","e3d713e9b73c550184e6274ce47f6603ea4d5704",,,,,,,,,,,1762721915006724400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0076771Z","2025-11-09 20:58:35.0076771Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 9856 conhost.exe",7292,,," 9856 conhost.exe",,,,,,,,,,,,,,18446651185696931840,18446651185696903168,140735219981248,0,855461543936,2240,1762721915007677100,855462379520,855462371328,140735219981248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-09 20:58:35.0077859Z","2025-11-09 20:58:35.0077859Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 9856 conhost.exe",2240,,," 9856 conhost.exe",,,,,,,,,,,,,,18446651185696997376,18446651185696968704,140735219981248,0,855461552128,10880,1762721915007785900,855462903808,855462895616,140735219981248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
