timestamp,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,accessmask,washardened,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,baseaddress,bytescopied,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,operationstatus,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,classification,eventtype,fileid,fileusn,info,scansource,engineid,first resource path,first resource type,flags,id,resource count,scan source,threadtime,type,startqpc,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,allocationtype,cycletime,process,reason,devicename,devicenamelength,drivername,drivernamelength,actionstatus,allsigseqs,allsigshas,determination,enginereportguid,etwdatareporttype,extradatajson,islatent,ispassivemode,processcommandline,processcreationtime,processpath,realpath,reporttype,resourcedata,resourceschema,rtpprocesscreationtime,rtpprocessid,scantype,sha1,sha256,threatname,vpath
"2025-09-19 13:34:52.0801176Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\Windows.Media.Protection.PlayReady.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156313956720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.0804122Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\MSAC3ENC.DLL",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156416622960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.0870838Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\mfps.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156341168704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.0915876Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\PresentationHost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156353573792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.0994215Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\MSVPXENC.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156395611904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.1127688Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\MSAMRNBSink.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156307113552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.1231705Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\Windows.Devices.SmartCards.Phone.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156474606000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.1290679Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\Windows.Graphics.Display.BrightnessOverride.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156418197248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.1316218Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\XblGameSaveProxy.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156463560448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.1339799Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\ClipboardServer.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156422321920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.1366462Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\SystemSettings.DataModel.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156221413968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.1455542Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\WinRTNetMUAHostServer.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156333537088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.1457884Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\WinRtTracing.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156175509248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.1501264Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\provisioningcommandscsp.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156203170384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.1537524Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\TaskApis.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156411696896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.1587753Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\MicrosoftAccountWAMExtension.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156478566832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.1636282Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\InputSwitch.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156443496880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.1765375Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\Windows.Storage.ApplicationData.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156272854784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.1839879Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\mfh263enc.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156273940288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.1875707Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\DfsShlEx.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156245658192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.1938765Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Program Files (x86)\Internet Explorer\ieinstal.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156389271296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.1972227Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\syncutil.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156221663824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.2230608Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\windows.applicationmodel.conversationalagent.proxystub.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156288305744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.2279312Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\MSAlacDecoder.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156372625968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.2408404Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\Windows.Devices.Background.ps.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156331399728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.2442254Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\MSPhotography.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156270426672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.2684771Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\fdBthProxy.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156207524400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.2739361Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\Windows.System.UserProfile.DiagnosticsSettings.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156380654128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.2746383Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\tvratings.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156229347264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.2756253Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\InputSwitchToastHandler.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156385110576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.2790264Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\Speech\Engines\TTS\MSTTSEngine.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156338780720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.2799182Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\dsregtask.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156475574832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.2891450Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\PerceptionSimulation\SixDofControllerManager.ProxyStubs.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156405996080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.2904615Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\DaOtpCredentialProvider.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156464309216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.2986539Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\clrhost.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156333064560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.3017951Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\Windows.Media.FaceAnalysis.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156259406192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.3081090Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\IME\IMEJP\APPLETS\imjpskey.DLL",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156354363760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.3087151Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\wbem\WmiPerfInst.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156311646576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.3142900Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\mfmjpegdec.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156339343728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.3186265Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\MP43DECD.DLL",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156285993328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.3226164Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\jscript.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156276752752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.3267834Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\IME\SHARED\imecfm.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156356239728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.3289599Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\cdosys.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156294050160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.3384536Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\IME\SHARED\IMEAPIS.DLL",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156460601712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.3464113Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\LockAppBroker.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156331676016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.3485555Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\provplatformdesktop.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156466426224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.3518521Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\iscsiwmi.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156471269936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.3544468Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\easwrt.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156346690096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.3548439Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\wiadefui.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156198193712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.3589950Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\BitLockerCsp.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156245756464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.3592604Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\Windows.Devices.Scanners.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156222753328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.3608866Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\WMVENCOD.DLL",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156222741040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.3615795Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 9228 procexp64.exe",3296,,,"    4 System",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33554432,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.3644327Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\windowslivelogin.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156458891824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.3660756Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 1648 MsMpEng.exe",5680,," 9228 procexp64.exe"," 1472 rdpclip.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.3668926Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 1648 MsMpEng.exe",8700,,,,,,"C:\Windows\SysWOW64\setup\RasMigPlugin.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,18446612156229069360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:52.3672902Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 1648 MsMpEng.exe",2068,," 9228 procexp64.exe"," 4268 sihost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
