timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,desiredaccess,linksourcename,linktargetname,returncode,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,classification,eventtype,fileid,fileusn,info,scansource,creationtime,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,accessmask,washardened,featureid,targetthreadcreatetime,targetthreadid,data,startstop,threadtime,deltacpu,deltawall,startqpc,channel,eventid,fullregionsize,lastprotectionmask,targetaddress,id,process,reason,cycletime,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-11-17 16:49:59.5047811Z","2025-11-17 16:49:59.5047811Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199504781100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446695746012065792,18446695746012041216,2473334669312,0,377023184896,4588,377021005824,377020997632,2473334669312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5048897Z","2025-11-17 16:49:59.5048897Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199504889700,,,,,,,,,2473334734848,134078717864495715,13068,0,0,0,20829148276594835,134078717864495734,1952,134078717864495715,13068,0,0,0,20829148276594835,"R-X",4096,134078717880951930,0,0,0,20829148276594839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473334734848,4,4096,"",0,4096,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RW-",2473334734848,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5049122Z","2025-11-17 16:49:59.5049122Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199504912200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446695746012065792,18446695746012041216,2473334734848,0,377023193088,4004,377021005824,377020997632,2473334734848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5050504Z","2025-11-17 16:49:59.5050504Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199505050400,,,,,,,,,2473334800384,134078717864495715,13068,0,0,0,20829148276594835,134078717864495734,1952,134078717864495715,13068,0,0,0,20829148276594835,"R-X",4096,134078717880951930,0,0,0,20829148276594839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473334800384,4,4096,"",0,4096,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RW-",2473334800384,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5050789Z","2025-11-17 16:49:59.5050789Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199505078900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446695746012065792,18446695746012041216,2473334800384,0,377023201280,11476,377021005824,377020997632,2473334800384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5051782Z","2025-11-17 16:49:59.5051782Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199505178200,,,,,,,,,2473334865920,134078717864495715,13068,0,0,0,20829148276594835,134078717864495734,1952,134078717864495715,13068,0,0,0,20829148276594835,"R-X",4096,134078717880951930,0,0,0,20829148276594839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473334865920,4,4096,"",0,4096,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RW-",2473334865920,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5052039Z","2025-11-17 16:49:59.5052039Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199505203900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446695746012065792,18446695746012041216,2473334865920,0,377023209472,6956,377021005824,377020997632,2473334865920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5053130Z","2025-11-17 16:49:59.5053130Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199505313000,,,,,,,,,2473334931456,134078717864495715,13068,0,0,0,20829148276594835,134078717864495734,1952,134078717864495715,13068,0,0,0,20829148276594835,"R-X",4096,134078717880951930,0,0,0,20829148276594839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473334931456,4,4096,"",0,4096,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RW-",2473334931456,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5053354Z","2025-11-17 16:49:59.5053354Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199505335400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446695746012065792,18446695746012041216,2473334931456,0,377023217664,12772,377021005824,377020997632,2473334931456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5055094Z","2025-11-17 16:49:59.5055094Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199505509500,,,,,,,,,2473334996992,134078717864495715,13068,0,0,0,20829148276594835,134078717864495734,1952,134078717864495715,13068,0,0,0,20829148276594835,"R-X",4096,134078717880951930,0,0,0,20829148276594839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473334996992,4,4096,"",0,4096,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RW-",2473334996992,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5055297Z","2025-11-17 16:49:59.5055297Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199505529700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446695746012065792,18446695746012041216,2473334996992,0,377023225856,13136,377021005824,377020997632,2473334996992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5056534Z","2025-11-17 16:49:59.5056534Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199505653400,,,,,,,,,2473335062528,134078717864495715,13068,0,0,0,20829148276594835,134078717864495734,1952,134078717864495715,13068,0,0,0,20829148276594835,"R-X",4096,134078717880951930,0,0,0,20829148276594839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473335062528,4,4096,"",0,4096,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RW-",2473335062528,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5056718Z","2025-11-17 16:49:59.5056718Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199505671900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446695746012065792,18446695746012041216,2473335062528,0,377023234048,11012,377021005824,377020997632,2473335062528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5058278Z","2025-11-17 16:49:59.5058278Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199505827800,,,,,,,,,2473335128064,134078717864495715,13068,0,0,0,20829148276594835,134078717864495734,1952,134078717864495715,13068,0,0,0,20829148276594835,"R-X",4096,134078717880951930,0,0,0,20829148276594839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473335128064,4,4096,"",0,4096,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RW-",2473335128064,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5058460Z","2025-11-17 16:49:59.5058460Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199505846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446695746012065792,18446695746012041216,2473335128064,0,377023242240,5848,377021005824,377020997632,2473335128064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5059464Z","2025-11-17 16:49:59.5059464Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199505946400,,,,,,,,,2473335193600,134078717864495715,13068,0,0,0,20829148276594835,134078717864495734,1952,134078717864495715,13068,0,0,0,20829148276594835,"R-X",4096,134078717880951930,0,0,0,20829148276594839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473335193600,4,4096,"",0,4096,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RW-",2473335193600,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5060106Z","2025-11-17 16:49:59.5060106Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199506010600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446695746012065792,18446695746012041216,2473335193600,0,377023250432,9148,377021005824,377020997632,2473335193600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5061108Z","2025-11-17 16:49:59.5061108Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199506110800,,,,,,,,,2473335259136,134078717864495715,13068,0,0,0,20829148276594835,134078717864495734,1952,134078717864495715,13068,0,0,0,20829148276594835,"R-X",4096,134078717880951930,0,0,0,20829148276594839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473335259136,4,4096,"",0,4096,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RW-",2473335259136,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5061369Z","2025-11-17 16:49:59.5061369Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199506137000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446695746012065792,18446695746012041216,2473335259136,0,377023258624,3140,377021005824,377020997632,2473335259136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5062621Z","2025-11-17 16:49:59.5062621Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199506262100,,,,,,,,,2473335324672,134078717864495715,13068,0,0,0,20829148276594835,134078717864495734,1952,134078717864495715,13068,0,0,0,20829148276594835,"R-X",4096,134078717880951930,0,0,0,20829148276594839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473335324672,4,4096,"",0,4096,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RW-",2473335324672,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5062763Z","2025-11-17 16:49:59.5062763Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199506276300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446695746012065792,18446695746012041216,2473335324672,0,377023266816,12268,377021005824,377020997632,2473335324672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5064539Z","2025-11-17 16:49:59.5064539Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199506453900,,,,,,,,,2473335390208,134078717864495715,13068,0,0,0,20829148276594835,134078717864495734,1952,134078717864495715,13068,0,0,0,20829148276594835,"R-X",4096,134078717880951930,0,0,0,20829148276594839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473335390208,4,4096,"",0,4096,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RW-",2473335390208,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5064689Z","2025-11-17 16:49:59.5064689Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199506468900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446695746012065792,18446695746012041216,2473335390208,0,377023275008,12468,377021005824,377020997632,2473335390208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5066666Z","2025-11-17 16:49:59.5066666Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199506666600,,,,,,,,,2473335455744,134078717864495715,13068,0,0,0,20829148276594835,134078717864495734,1952,134078717864495715,13068,0,0,0,20829148276594835,"R-X",4096,134078717880951930,0,0,0,20829148276594839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473335455744,4,4096,"",0,4096,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RW-",2473335455744,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5066845Z","2025-11-17 16:49:59.5066845Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199506684500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446695746012065792,18446695746012041216,2473335455744,0,377023283200,6008,377021005824,377020997632,2473335455744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5068869Z","2025-11-17 16:49:59.5068869Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199506886900,,,,,,,,,2473335521280,134078717864495715,13068,0,0,0,20829148276594835,134078717864495734,1952,134078717864495715,13068,0,0,0,20829148276594835,"R-X",4096,134078717880951930,0,0,0,20829148276594839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473335521280,4,4096,"",0,4096,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RW-",2473335521280,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5069097Z","2025-11-17 16:49:59.5069097Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199506909700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446695746012065792,18446695746012041216,2473335521280,0,377023291392,4080,377021005824,377020997632,2473335521280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5071087Z","2025-11-17 16:49:59.5071087Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199507108700,,,,,,,,,2473335586816,134078717864495715,13068,0,0,0,20829148276594835,134078717864495734,1952,134078717864495715,13068,0,0,0,20829148276594835,"R-X",4096,134078717880951930,0,0,0,20829148276594839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473335586816,4,4096,"",0,4096,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RW-",2473335586816,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5071239Z","2025-11-17 16:49:59.5071239Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199507123900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446695746012065792,18446695746012041216,2473335586816,0,377023299584,2304,377021005824,377020997632,2473335586816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5073218Z","2025-11-17 16:49:59.5073218Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199507321800,,,,,,,,,2473335652352,134078717864495715,13068,0,0,0,20829148276594835,134078717864495734,1952,134078717864495715,13068,0,0,0,20829148276594835,"R-X",4096,134078717880951930,0,0,0,20829148276594839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473335652352,4,4096,"",0,4096,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RW-",2473335652352,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5073489Z","2025-11-17 16:49:59.5073489Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199507348900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446695746012065792,18446695746012041216,2473335652352,0,377023307776,3308,377021005824,377020997632,2473335652352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5075287Z","2025-11-17 16:49:59.5075287Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199507528700,,,,,,,,,2473335717888,134078717864495715,13068,0,0,0,20829148276594835,134078717864495734,1952,134078717864495715,13068,0,0,0,20829148276594835,"R-X",4096,134078717880951930,0,0,0,20829148276594839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473335717888,4,4096,"",0,4096,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RW-",2473335717888,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5075460Z","2025-11-17 16:49:59.5075460Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199507546000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446695746012065792,18446695746012041216,2473335717888,0,377023315968,7356,377021005824,377020997632,2473335717888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5077258Z","2025-11-17 16:49:59.5077258Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199507725800,,,,,,,,,2473335783424,134078717864495715,13068,0,0,0,20829148276594835,134078717864495734,1952,134078717864495715,13068,0,0,0,20829148276594835,"R-X",4096,134078717880951930,0,0,0,20829148276594839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473335783424,4,4096,"",0,4096,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RW-",2473335783424,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5077515Z","2025-11-17 16:49:59.5077515Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199507751500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446695746012065792,18446695746012041216,2473335783424,0,377023324160,6736,377021005824,377020997632,2473335783424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5079443Z","2025-11-17 16:49:59.5079443Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199507944300,,,,,,,,,2473335848960,134078717864495715,13068,0,0,0,20829148276594835,134078717864495734,1952,134078717864495715,13068,0,0,0,20829148276594835,"R-X",4096,134078717880951930,0,0,0,20829148276594839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473335848960,4,4096,"",0,4096,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RW-",2473335848960,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5079791Z","2025-11-17 16:49:59.5079791Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199507979100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446695746012065792,18446695746012041216,2473335848960,0,377023332352,4172,377021005824,377020997632,2473335848960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5081566Z","2025-11-17 16:49:59.5081566Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199508156600,,,,,,,,,2473335914496,134078717864495715,13068,0,0,0,20829148276594835,134078717864495734,1952,134078717864495715,13068,0,0,0,20829148276594835,"R-X",4096,134078717880951930,0,0,0,20829148276594839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473335914496,4,4096,"",0,4096,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RW-",2473335914496,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5081996Z","2025-11-17 16:49:59.5081996Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199508199600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446695746012065792,18446695746012041216,2473335914496,0,377023340544,9360,377021005824,377020997632,2473335914496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-17 16:49:59.5083868Z","2025-11-17 16:49:59.5083868Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM ","13068 attack-237.exe",1952,,," 7540 whoami.exe",,,,,,,,,,,,,1763398199508386800,,,,,,,,,2473335980032,134078717864495715,13068,0,0,0,20829148276594835,134078717864495734,1952,134078717864495715,13068,0,0,0,20829148276594835,"R-X",4096,134078717880951930,0,0,0,20829148276594839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473335980032,4,4096,"",0,4096,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,"RW-",2473335980032,,,,,,,,,,,,,,,,
