timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid
"2025-10-27 11:46:25.4641870Z","2025-10-27 11:46:25.4641870Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3616 MsMpEng.exe",4188,,," 3616 MsMpEng.exe",,,,,,,,,,,,18446672673141334016,18446672673141309440,140734535010880,247,346646855680,4188,346652934144,346652868608,140734535010880,15286260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4642093Z","2025-10-27 11:46:25.4642093Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3616 MsMpEng.exe",3300,,," 3616 MsMpEng.exe",,,,,,,,,,,,18446672673143894016,18446672673143869440,140734535010880,247,346646847488,3300,346652409856,346652344320,140734535010880,9764860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4642168Z","2025-10-27 11:46:25.4642168Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3616 MsMpEng.exe",2132,,," 3616 MsMpEng.exe",,,,,,,,,,,,18446672673140961280,18446672673140936704,140737174395840,0,346646806528,2132,346651361280,346651295744,140737174395840,3377843180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4642373Z","2025-10-27 11:46:25.4642373Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3616 MsMpEng.exe",8368,,," 3616 MsMpEng.exe",,,,,,,,,,,,18446672673140760576,18446672673140736000,140737174395840,0,346646798336,8368,346650836992,346650771456,140737174395840,13419320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4642680Z","2025-10-27 11:46:25.4642680Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3616 MsMpEng.exe",14824,,," 3616 MsMpEng.exe",,,,,,,,,,,,18446672673123753984,18446672673123729408,140698336022960,0,346646749184,14824,346645463040,346645397504,140698336022960,82883320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4642878Z","2025-10-27 11:46:25.4642878Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3616 MsMpEng.exe",11428,,," 3616 MsMpEng.exe",,,,,,,,,,,,18446672673146449920,18446672673146425344,140737174395840,0,346647019520,11428,346662371328,346662305792,140737174395840,3838720100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4643382Z","2025-10-27 11:46:25.4643382Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3616 MsMpEng.exe",11796,,," 3616 MsMpEng.exe",,,,,,,,,,,,18446672673146908672,18446672673146884096,140734535010880,247,346647035904,11796,346663419904,346663354368,140734535010880,1546220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4643814Z","2025-10-27 11:46:25.4643814Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3616 MsMpEng.exe",10244,,," 3616 MsMpEng.exe",,,,,,,,,,,,18446672673140359168,18446672673140334592,140737174395840,0,346646781952,10244,346649788416,346649722880,140737174395840,4091442900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4643835Z","2025-10-27 11:46:25.4643835Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3616 MsMpEng.exe",12244,,," 3616 MsMpEng.exe",,,,,,,,,,,,18446672673167020032,18446672673166995456,140737161841328,247,346647044096,12244,346651885568,346651820032,140737161841328,42626500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4643998Z","2025-10-27 11:46:25.4643998Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3616 MsMpEng.exe",5444,,," 3616 MsMpEng.exe",,,,,,,,,,,,18446672673174835200,18446672673174810624,140737174395840,0,346647150592,5444,346646511616,346646446080,140737174395840,348370320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4644025Z","2025-10-27 11:46:25.4644025Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3616 MsMpEng.exe",9708,,," 3616 MsMpEng.exe",,,,,,,,,,,,18446672673170321408,18446672673170296832,140737174395840,0,346647166976,9708,346650312704,346650247168,140737174395840,325965900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4644347Z","2025-10-27 11:46:25.4644347Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3616 MsMpEng.exe",14468,,," 3616 MsMpEng.exe",,,,,,,,,,,,18446672673170063360,18446672673170038784,140737174395840,0,346647216128,14468,346666041344,346665975808,140737174395840,624503020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4644472Z","2025-10-27 11:46:25.4644472Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3616 MsMpEng.exe",8884,,," 3616 MsMpEng.exe",,,,,,,,,,,,18446672673108586496,18446672673108561920,140737161841328,247,346647175168,8884,346662895616,346662830080,140737161841328,2308500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4644800Z","2025-10-27 11:46:25.4644800Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3616 MsMpEng.exe",13956,,," 3616 MsMpEng.exe",,,,,,,,,,,,18446672673172668416,18446672673172643840,140734367420896,247,346647224320,13956,346666565632,346666500096,140734367420896,52767940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4644809Z","2025-10-27 11:46:25.4644809Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3616 MsMpEng.exe",9376,,," 3616 MsMpEng.exe",,,,,,,,,,,,18446672673172697088,18446672673172672512,140734367420896,247,346647232512,9376,346667089920,346667024384,140734367420896,4468800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4644994Z","2025-10-27 11:46:25.4644994Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3616 MsMpEng.exe",14960,,," 3616 MsMpEng.exe",,,,,,,,,,,,18446672673172926464,18446672673172901888,140737174395840,247,346647248896,14960,346667614208,346667548672,140737174395840,1174598240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4645169Z","2025-10-27 11:46:25.4645169Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3616 MsMpEng.exe",7776,,," 3616 MsMpEng.exe",,,,,,,,,,,,18446672673144696832,18446672673144672256,140737174395840,0,346647289856,7776,346645987328,346645921792,140737174395840,75106620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4645402Z","2025-10-27 11:46:25.4645402Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3616 MsMpEng.exe",13756,,," 3616 MsMpEng.exe",,,,,,,,,,,,18446672673144782848,18446672673144758272,140737174395840,0,346647298048,13756,346649264128,346649198592,140737174395840,47792220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4645715Z","2025-10-27 11:46:25.4645715Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3616 MsMpEng.exe",2060,,," 3616 MsMpEng.exe",,,,,,,,,,,,18446672673166495744,18446672673166471168,140737174395840,0,346647322624,2060,346653458432,346653392896,140737174395840,121454840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4646112Z","2025-10-27 11:46:25.4646112Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3616 MsMpEng.exe",1324,,," 3616 MsMpEng.exe",,,,,,,,,,,,18446672673166897152,18446672673166872576,140737174395840,0,346647339008,1324,346656079872,346656014336,140737174395840,269420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4646400Z","2025-10-27 11:46:25.4646400Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3616 MsMpEng.exe",13292,,," 3616 MsMpEng.exe",,,,,,,,,,,,18446672673146421248,18446672673146396672,140734512119072,247,346647011328,13292,346661847040,346661781504,140734512119072,40075560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4646415Z","2025-10-27 11:46:25.4646415Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,,,,,,,,,,18446672673139036160,18446672673139011584,140734512119072,247,346647003136,11172,346661322752,346661257216,140734512119072,280861800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4650574Z","2025-10-27 11:46:25.4650574Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25090.3009-0\MsMpEng.exe",,,,,,,,,,,,,,,,,,,140698335969280,140698335969280,334055,274432,859383022,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4650940Z","2025-10-27 11:46:25.4650940Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\ProgramData\Microsoft\Windows Defender\Definition Updates\{EEDF06F5-8A6F-4FE2-8FAD-1B8DFC8A4A79}\mpengine.dll",,,,,,,,,,,,,,,,,,,140734359339008,140734359339008,20621467,20537344,56820652,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4651117Z","2025-10-27 11:46:25.4651117Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25090.3009-0\MpRtp.dll",,,,,,,,,,,,,,,,,,,140734511710208,140734511710208,1276175,1236992,2722975008,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4651240Z","2025-10-27 11:46:25.4651240Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25090.3009-0\MpSvc.dll",,,,,,,,,,,,,,,,,,,140734533468160,140734533468160,6235383,6246400,2764527845,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4651494Z","2025-10-27 11:46:25.4651494Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25090.3009-0\MpCommu.dll",,,,,,,,,,,,,,,,,,,140734676992000,140734676992000,628877,577536,1486856175,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4651668Z","2025-10-27 11:46:25.4651668Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\SecurityCenterBrokerPS.dll",,,,,,,,,,,,,,,,,,,140736057180160,140736057180160,75185,53248,3827922713,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4651794Z","2025-10-27 11:46:25.4651794Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\wscproxystub.dll",,,,,,,,,,,,,,,,,,,140736805142528,140736805142528,81517,36864,2998059914,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4651915Z","2025-10-27 11:46:25.4651915Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\wscapi.dll",,,,,,,,,,,,,,,,,,,140736811499520,140736811499520,345378,286720,2069950785,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4652135Z","2025-10-27 11:46:25.4652135Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\fltLib.dll",,,,,,,,,,,,,,,,,,,140736818184192,140736818184192,121535,49152,1539489781,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4652265Z","2025-10-27 11:46:25.4652265Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\srvcli.dll",,,,,,,,,,,,,,,,,,,140736897482752,140736897482752,181029,167936,239922031,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4652401Z","2025-10-27 11:46:25.4652401Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\iertutil.dll",,,,,,,,,,,,,,,,,,,140736897875968,140736897875968,2958748,2904064,147340823,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4652527Z","2025-10-27 11:46:25.4652527Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\urlmon.dll",,,,,,,,,,,,,,,,,,,140736901349376,140736901349376,1927318,1966080,1621290776,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4652798Z","2025-10-27 11:46:25.4652798Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\wscisvif.dll",,,,,,,,,,,,,,,,,,,140736911310848,140736911310848,107935,57344,2228869727,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4652854Z","2025-10-27 11:46:25.4652854Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25090.3009-0\MpClient.dll",,,,,,,,,,,,,,,,,,,140736927891456,140736927891456,1830560,1814528,2064404532,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4652981Z","2025-10-27 11:46:25.4652981Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\tdh.dll",,,,,,,,,,,,,,,,,,,140736929726464,140736929726464,534061,487424,1618259894,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4653091Z","2025-10-27 11:46:25.4653091Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\xmllite.dll",,,,,,,,,,,,,,,,,,,140736936935424,140736936935424,292265,278528,2224723375,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4653385Z","2025-10-27 11:46:25.4653385Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\npmproxy.dll",,,,,,,,,,,,,,,,,,,140736989036544,140736989036544,124253,102400,1533975845,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4653514Z","2025-10-27 11:46:25.4653514Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\FWPUCLNT.DLL",,,,,,,,,,,,,,,,,,,140736989495296,140736989495296,553343,548864,2798181799,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4653639Z","2025-10-27 11:46:25.4653639Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\winhttp.dll",,,,,,,,,,,,,,,,,,,140736995459072,140736995459072,1242852,1175552,1286250613,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4653726Z","2025-10-27 11:46:25.4653726Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\OneCoreUAPCommonProxyStub.dll",,,,,,,,,,,,,,,,,,,140736999522304,140736999522304,6680077,6610944,2584494626,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4653954Z","2025-10-27 11:46:25.4653954Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\version.dll",,,,,,,,,,,,,,,,,,,140737015250944,140737015250944,72452,45056,2275202464,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4654072Z","2025-10-27 11:46:25.4654072Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\mpr.dll",,,,,,,,,,,,,,,,,,,140737015316480,140737015316480,170982,135168,2926912377,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4654188Z","2025-10-27 11:46:25.4654188Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\netprofm.dll",,,,,,,,,,,,,,,,,,,140737033732096,140737033732096,463418,442368,3729292249,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4654265Z","2025-10-27 11:46:25.4654265Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\taskschd.dll",,,,,,,,,,,,,,,,,,,140737037533184,140737037533184,696212,659456,814776970,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4654444Z","2025-10-27 11:46:25.4654444Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\WofUtil.dll",,,,,,,,,,,,,,,,,,,140737075806208,140737075806208,106662,61440,1857004423,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4654583Z","2025-10-27 11:46:25.4654583Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\secur32.dll",,,,,,,,,,,,,,,,,,,140737076264960,140737076264960,112844,53248,632019051,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4654711Z","2025-10-27 11:46:25.4654711Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\wtsapi32.dll",,,,,,,,,,,,,,,,,,,140737076330496,140737076330496,230812,172032,3421410715,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4654801Z","2025-10-27 11:46:25.4654801Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,,,,,,,,140737088061440,140737088061440,8887203,8769536,798214261,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4654873Z","2025-10-27 11:46:25.4654873Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\slc.dll",,,,,,,,,,,,,,,,,,,140737097498624,140737097498624,203729,184320,3622478978,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4654948Z","2025-10-27 11:46:25.4654948Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\fwbase.dll",,,,,,,,,,,,,,,,,,,140737097957376,140737097957376,295650,278528,2057615113,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4655134Z","2025-10-27 11:46:25.4655134Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\FirewallAPI.dll",,,,,,,,,,,,,,,,,,,140737098547200,140737098547200,746940,724992,1197595653,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4655255Z","2025-10-27 11:46:25.4655255Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\netutils.dll",,,,,,,,,,,,,,,,,,,140737099726848,140737099726848,80696,53248,865845000,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4655352Z","2025-10-27 11:46:25.4655352Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\rsaenh.dll",,,,,,,,,,,,,,,,,,,140737105494016,140737105494016,285716,241664,26468263,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4655427Z","2025-10-27 11:46:25.4655427Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,140737106149376,140737106149376,177968,110592,3162933716,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4655495Z","2025-10-27 11:46:25.4655495Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,,,,,,,,,,,140737107329024,140737107329024,286201,221184,2803059627,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4655591Z","2025-10-27 11:46:25.4655591Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\sspicli.dll",,,,,,,,,,,,,,,,,,,140737108901888,140737108901888,361158,299008,783585637,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4655840Z","2025-10-27 11:46:25.4655840Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\gpapi.dll",,,,,,,,,,,,,,,,,,,140737112309760,140737112309760,177746,159744,3101548063,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4655959Z","2025-10-27 11:46:25.4655959Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\userenv.dll",,,,,,,,,,,,,,,,,,,140737112506368,140737112506368,247163,176128,4021294584,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4656077Z","2025-10-27 11:46:25.4656077Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\cryptsp.dll",,,,,,,,,,,,,,,,,,,140737114669056,140737114669056,183952,110592,3895805144,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4656198Z","2025-10-27 11:46:25.4656198Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\cryptbase.dll",,,,,,,,,,,,,,,,,,,140737114800128,140737114800128,122365,49152,380941869,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4656439Z","2025-10-27 11:46:25.4656439Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\msasn1.dll",,,,,,,,,,,,,,,,,,,140737115127808,140737115127808,127421,77824,2379411910,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4656555Z","2025-10-27 11:46:25.4656555Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\devobj.dll",,,,,,,,,,,,,,,,,,,140737120305152,140737120305152,214883,184320,1969654873,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4656667Z","2025-10-27 11:46:25.4656667Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\cfgmgr32.dll",,,,,,,,,,,,,,,,,,,140737120501760,140737120501760,378754,356352,836129831,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4656773Z","2025-10-27 11:46:25.4656773Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\dpapi.dll",,,,,,,,,,,,,,,,,,,140737121026048,140737121026048,42814,40960,2473566603,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4656995Z","2025-10-27 11:46:25.4656995Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\winsta.dll",,,,,,,,,,,,,,,,,,,140737122795520,140737122795520,466289,405504,471326880,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:46:25.4657124Z","2025-10-27 11:46:25.4657124Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3616 MsMpEng.exe",11172,,," 3616 MsMpEng.exe",,,"C:\Windows\System32\umpdc.dll",,,,,,,,,,,,,,,,,,,140737123516416,140737123516416,140109,81920,212057710,,,,,,,,,,,,,,,,,,,,,,,,
