timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,defaultbase,imagebase,imagesize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-10-27 11:59:03.6454120Z","2025-10-27 11:59:03.6454120Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",9260,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673169117184,18446672673169092608,140734493461056,247,775799767040,9260,775817265152,775817199616,140734493461056,950760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6454356Z","2025-10-27 11:59:03.6454356Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",5636,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673168859136,18446672673168834560,140737174395840,247,775799750656,5636,775816216576,775816151040,140737174395840,1230381100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6454553Z","2025-10-27 11:59:03.6454553Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",6608,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673168625664,18446672673168601088,140737174395840,0,775799742464,6608,775815692288,775815626752,140737174395840,641884600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6454619Z","2025-10-27 11:59:03.6454619Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",13560,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673144553472,18446672673144528896,140734403072480,247,775799644160,13560,775809925120,775809859584,140734403072480,7906280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6454792Z","2025-10-27 11:59:03.6454792Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",13316,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673122172928,18446672673122148352,140734403072480,247,775799635968,13316,775809400832,775809335296,140734403072480,72687540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6454898Z","2025-10-27 11:59:03.6454898Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",13796,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673168510976,18446672673168486400,140736928990768,247,775799619584,13796,775808876544,775808811008,140736928990768,742900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6454983Z","2025-10-27 11:59:03.6454983Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",11040,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673168482304,18446672673168457728,140737174395840,0,775799611392,11040,775808352256,775808286720,140737174395840,1481035180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6455045Z","2025-10-27 11:59:03.6455045Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",9376,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673168453632,18446672673168429056,140737174395840,0,775799603200,9376,775807827968,775807762432,140737174395840,1032206920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6455298Z","2025-10-27 11:59:03.6455298Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",11848,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673167822848,18446672673167798272,140734493461056,247,775799586816,11848,775806779392,775806713856,140734493461056,1459200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6455299Z","2025-10-27 11:59:03.6455299Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",8884,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673168396288,18446672673168371712,140737174395840,0,775799595008,8884,775807303680,775807238144,140737174395840,79416960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6455422Z","2025-10-27 11:59:03.6455422Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",14536,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673167278080,18446672673167253504,140734493461056,247,775799578624,14536,775806255104,775806189568,140734493461056,5301380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6455539Z","2025-10-27 11:59:03.6455539Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",13752,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673166725120,18446672673166700544,140737174395840,0,775799537664,13752,775805206528,775805140992,140737174395840,686691540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6455577Z","2025-10-27 11:59:03.6455577Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",9744,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673144324096,18446672673144299520,140737161841328,247,775799554048,9744,775804157952,775804092416,140737161841328,1041200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6455683Z","2025-10-27 11:59:03.6455683Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",2308,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673166667776,18446672673166643200,140737174395840,0,775799529472,2308,775804682240,775804616704,140737174395840,12837540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6456037Z","2025-10-27 11:59:03.6456037Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",13672,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673165635584,18446672673165611008,140737174395840,0,775799488512,13672,775802060800,775801995264,140737174395840,122686420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6456475Z","2025-10-27 11:59:03.6456475Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",13704,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673141796864,18446672673141772288,140698336022960,0,775799480320,13704,775799111680,775799046144,140698336022960,85610960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6456704Z","2025-10-27 11:59:03.6456704Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",4244,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673174634496,18446672673174609920,140737174395840,0,775799799808,4244,775818313728,775818248192,140737174395840,21611360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6457233Z","2025-10-27 11:59:03.6457233Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",5068,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673111056384,18446672673111031808,140737174395840,0,775799808000,5068,775818838016,775818772480,140737174395840,137588120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6457402Z","2025-10-27 11:59:03.6457402Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",12732,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673174290432,18446672673174265856,140737174395840,0,775799824384,12732,775819886592,775819821056,140737174395840,834480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6457510Z","2025-10-27 11:59:03.6457510Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",2448,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673176498176,18446672673176473600,140737174395840,0,775799832576,2448,775819362304,775819296768,140737174395840,47661880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6458116Z","2025-10-27 11:59:03.6458116Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",15228,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673176555520,18446672673176530944,140737174395840,0,775799840768,15228,775820410880,775820345344,140737174395840,42731000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6458234Z","2025-10-27 11:59:03.6458234Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",11960,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673166495744,18446672673166471168,140737174395840,0,775799513088,11960,775803633664,775803568128,140737174395840,1010066600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6458518Z","2025-10-27 11:59:03.6458518Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",14512,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673179537408,18446672673179512832,140737174395840,0,775799857152,14512,775802585088,775802519552,140737174395840,167642700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6458692Z","2025-10-27 11:59:03.6458692Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",4720,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673168568320,18446672673168543744,140734682905888,247,775799734272,4720,775815168000,775815102464,140734682905888,484880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6458779Z","2025-10-27 11:59:03.6458779Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",13292,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673179623424,18446672673179598848,140737174395840,0,775799865344,13292,775803109376,775803043840,140737174395840,35636400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6458997Z","2025-10-27 11:59:03.6458997Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,,,,,,,,,,18446672673168539648,18446672673168515072,140734682905888,247,775799726080,12524,775814643712,775814578176,140734682905888,734920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 11:59:03.6462207Z","2025-10-27 11:59:03.6462207Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25090.3009-0\MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,334055,,,,,,,,,,,859383022,140698335969280,140698335969280,274432,,,,,,,,,,,,
"2025-10-27 11:59:03.6462517Z","2025-10-27 11:59:03.6462517Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\ProgramData\Microsoft\Windows Defender\Definition Updates\{EEDF06F5-8A6F-4FE2-8FAD-1B8DFC8A4A79}\mpengine.dll",,,,,,,,,,,,,,,,,,,,,20621467,,,,,,,,,,,56820652,140734394990592,140734394990592,20537344,,,,,,,,,,,,
"2025-10-27 11:59:03.6462676Z","2025-10-27 11:59:03.6462676Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25090.3009-0\MpSvc.dll",,,,,,,,,,,,,,,,,,,,,6235383,,,,,,,,,,,2764527845,140734491918336,140734491918336,6246400,,,,,,,,,,,,
"2025-10-27 11:59:03.6462882Z","2025-10-27 11:59:03.6462882Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25090.3009-0\MpRtp.dll",,,,,,,,,,,,,,,,,,,,,1276175,,,,,,,,,,,2722975008,140734682497024,140734682497024,1236992,,,,,,,,,,,,
"2025-10-27 11:59:03.6463029Z","2025-10-27 11:59:03.6463029Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\SecurityCenterBrokerPS.dll",,,,,,,,,,,,,,,,,,,,,75185,,,,,,,,,,,3827922713,140736057180160,140736057180160,53248,,,,,,,,,,,,
"2025-10-27 11:59:03.6463128Z","2025-10-27 11:59:03.6463128Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\wscapi.dll",,,,,,,,,,,,,,,,,,,,,345378,,,,,,,,,,,2069950785,140736811499520,140736811499520,286720,,,,,,,,,,,,
"2025-10-27 11:59:03.6463214Z","2025-10-27 11:59:03.6463214Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\fltLib.dll",,,,,,,,,,,,,,,,,,,,,121535,,,,,,,,,,,1539489781,140736818184192,140736818184192,49152,,,,,,,,,,,,
"2025-10-27 11:59:03.6463295Z","2025-10-27 11:59:03.6463295Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\srvcli.dll",,,,,,,,,,,,,,,,,,,,,181029,,,,,,,,,,,239922031,140736897482752,140736897482752,167936,,,,,,,,,,,,
"2025-10-27 11:59:03.6463451Z","2025-10-27 11:59:03.6463451Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\iertutil.dll",,,,,,,,,,,,,,,,,,,,,2958748,,,,,,,,,,,147340823,140736897875968,140736897875968,2904064,,,,,,,,,,,,
"2025-10-27 11:59:03.6463542Z","2025-10-27 11:59:03.6463542Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\urlmon.dll",,,,,,,,,,,,,,,,,,,,,1927318,,,,,,,,,,,1621290776,140736901349376,140736901349376,1966080,,,,,,,,,,,,
"2025-10-27 11:59:03.6463646Z","2025-10-27 11:59:03.6463646Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25090.3009-0\MpCommu.dll",,,,,,,,,,,,,,,,,,,,,628877,,,,,,,,,,,1486856175,140736908361728,140736908361728,577536,,,,,,,,,,,,
"2025-10-27 11:59:03.6463686Z","2025-10-27 11:59:03.6463686Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25090.3009-0\MpClient.dll",,,,,,,,,,,,,,,,,,,,,1830560,,,,,,,,,,,2064404532,140736927891456,140736927891456,1814528,,,,,,,,,,,,
"2025-10-27 11:59:03.6463780Z","2025-10-27 11:59:03.6463780Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\tdh.dll",,,,,,,,,,,,,,,,,,,,,534061,,,,,,,,,,,1618259894,140736929726464,140736929726464,487424,,,,,,,,,,,,
"2025-10-27 11:59:03.6463875Z","2025-10-27 11:59:03.6463875Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\wscisvif.dll",,,,,,,,,,,,,,,,,,,,,107935,,,,,,,,,,,2228869727,140736958103552,140736958103552,57344,,,,,,,,,,,,
"2025-10-27 11:59:03.6464055Z","2025-10-27 11:59:03.6464055Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\npmproxy.dll",,,,,,,,,,,,,,,,,,,,,124253,,,,,,,,,,,1533975845,140736989036544,140736989036544,102400,,,,,,,,,,,,
"2025-10-27 11:59:03.6464159Z","2025-10-27 11:59:03.6464159Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\FWPUCLNT.DLL",,,,,,,,,,,,,,,,,,,,,553343,,,,,,,,,,,2798181799,140736989495296,140736989495296,548864,,,,,,,,,,,,
"2025-10-27 11:59:03.6464261Z","2025-10-27 11:59:03.6464261Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\winhttp.dll",,,,,,,,,,,,,,,,,,,,,1242852,,,,,,,,,,,1286250613,140736995459072,140736995459072,1175552,,,,,,,,,,,,
"2025-10-27 11:59:03.6464356Z","2025-10-27 11:59:03.6464356Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\OneCoreUAPCommonProxyStub.dll",,,,,,,,,,,,,,,,,,,,,6680077,,,,,,,,,,,2584494626,140736999522304,140736999522304,6610944,,,,,,,,,,,,
"2025-10-27 11:59:03.6464431Z","2025-10-27 11:59:03.6464431Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\version.dll",,,,,,,,,,,,,,,,,,,,,72452,,,,,,,,,,,2275202464,140737015250944,140737015250944,45056,,,,,,,,,,,,
"2025-10-27 11:59:03.6464503Z","2025-10-27 11:59:03.6464503Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\mpr.dll",,,,,,,,,,,,,,,,,,,,,170982,,,,,,,,,,,2926912377,140737015316480,140737015316480,135168,,,,,,,,,,,,
"2025-10-27 11:59:03.6464640Z","2025-10-27 11:59:03.6464640Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\netprofm.dll",,,,,,,,,,,,,,,,,,,,,463418,,,,,,,,,,,3729292249,140737033732096,140737033732096,442368,,,,,,,,,,,,
"2025-10-27 11:59:03.6464742Z","2025-10-27 11:59:03.6464742Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\wscproxystub.dll",,,,,,,,,,,,,,,,,,,,,81517,,,,,,,,,,,2998059914,140737042186240,140737042186240,36864,,,,,,,,,,,,
"2025-10-27 11:59:03.6464820Z","2025-10-27 11:59:03.6464820Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\WofUtil.dll",,,,,,,,,,,,,,,,,,,,,106662,,,,,,,,,,,1857004423,140737075806208,140737075806208,61440,,,,,,,,,,,,
"2025-10-27 11:59:03.6464893Z","2025-10-27 11:59:03.6464893Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\secur32.dll",,,,,,,,,,,,,,,,,,,,,112844,,,,,,,,,,,632019051,140737076264960,140737076264960,53248,,,,,,,,,,,,
"2025-10-27 11:59:03.6464993Z","2025-10-27 11:59:03.6464993Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\wtsapi32.dll",,,,,,,,,,,,,,,,,,,,,230812,,,,,,,,,,,3421410715,140737076330496,140737076330496,172032,,,,,,,,,,,,
"2025-10-27 11:59:03.6465119Z","2025-10-27 11:59:03.6465119Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,,,,,,,,,,8887203,,,,,,,,,,,798214261,140737088061440,140737088061440,8769536,,,,,,,,,,,,
"2025-10-27 11:59:03.6465329Z","2025-10-27 11:59:03.6465329Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\slc.dll",,,,,,,,,,,,,,,,,,,,,203729,,,,,,,,,,,3622478978,140737097498624,140737097498624,184320,,,,,,,,,,,,
"2025-10-27 11:59:03.6465452Z","2025-10-27 11:59:03.6465452Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\fwbase.dll",,,,,,,,,,,,,,,,,,,,,295650,,,,,,,,,,,2057615113,140737097957376,140737097957376,278528,,,,,,,,,,,,
"2025-10-27 11:59:03.6465578Z","2025-10-27 11:59:03.6465578Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\FirewallAPI.dll",,,,,,,,,,,,,,,,,,,,,746940,,,,,,,,,,,1197595653,140737098547200,140737098547200,724992,,,,,,,,,,,,
"2025-10-27 11:59:03.6465693Z","2025-10-27 11:59:03.6465693Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\netutils.dll",,,,,,,,,,,,,,,,,,,,,80696,,,,,,,,,,,865845000,140737099726848,140737099726848,53248,,,,,,,,,,,,
"2025-10-27 11:59:03.6465869Z","2025-10-27 11:59:03.6465869Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\rsaenh.dll",,,,,,,,,,,,,,,,,,,,,285716,,,,,,,,,,,26468263,140737105494016,140737105494016,241664,,,,,,,,,,,,
"2025-10-27 11:59:03.6466067Z","2025-10-27 11:59:03.6466067Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,,,177968,,,,,,,,,,,3162933716,140737106149376,140737106149376,110592,,,,,,,,,,,,
"2025-10-27 11:59:03.6466186Z","2025-10-27 11:59:03.6466186Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,,,,,,,,,,,,,286201,,,,,,,,,,,2803059627,140737107329024,140737107329024,221184,,,,,,,,,,,,
"2025-10-27 11:59:03.6466312Z","2025-10-27 11:59:03.6466312Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\sspicli.dll",,,,,,,,,,,,,,,,,,,,,361158,,,,,,,,,,,783585637,140737108901888,140737108901888,299008,,,,,,,,,,,,
"2025-10-27 11:59:03.6466478Z","2025-10-27 11:59:03.6466478Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\gpapi.dll",,,,,,,,,,,,,,,,,,,,,177746,,,,,,,,,,,3101548063,140737112309760,140737112309760,159744,,,,,,,,,,,,
"2025-10-27 11:59:03.6466623Z","2025-10-27 11:59:03.6466623Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\userenv.dll",,,,,,,,,,,,,,,,,,,,,247163,,,,,,,,,,,4021294584,140737112506368,140737112506368,176128,,,,,,,,,,,,
"2025-10-27 11:59:03.6466734Z","2025-10-27 11:59:03.6466734Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\cryptsp.dll",,,,,,,,,,,,,,,,,,,,,183952,,,,,,,,,,,3895805144,140737114669056,140737114669056,110592,,,,,,,,,,,,
"2025-10-27 11:59:03.6466823Z","2025-10-27 11:59:03.6466823Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\cryptbase.dll",,,,,,,,,,,,,,,,,,,,,122365,,,,,,,,,,,380941869,140737114800128,140737114800128,49152,,,,,,,,,,,,
"2025-10-27 11:59:03.6466923Z","2025-10-27 11:59:03.6466923Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\msasn1.dll",,,,,,,,,,,,,,,,,,,,,127421,,,,,,,,,,,2379411910,140737115127808,140737115127808,77824,,,,,,,,,,,,
"2025-10-27 11:59:03.6467116Z","2025-10-27 11:59:03.6467116Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\devobj.dll",,,,,,,,,,,,,,,,,,,,,214883,,,,,,,,,,,1969654873,140737120305152,140737120305152,184320,,,,,,,,,,,,
"2025-10-27 11:59:03.6467264Z","2025-10-27 11:59:03.6467264Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\cfgmgr32.dll",,,,,,,,,,,,,,,,,,,,,378754,,,,,,,,,,,836129831,140737120501760,140737120501760,356352,,,,,,,,,,,,
"2025-10-27 11:59:03.6467368Z","2025-10-27 11:59:03.6467368Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3944 MsMpEng.exe",12524,,," 3944 MsMpEng.exe",,,"C:\Windows\System32\dpapi.dll",,,,,,,,,,,,,,,,,,,,,42814,,,,,,,,,,,2473566603,140737121026048,140737121026048,40960,,,,,,,,,,,,
