timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid
"2025-10-27 19:05:14.8699412Z","2025-10-27 19:05:14.8699412Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3932 RuntimeBroker.exe",3944,,," 3932 RuntimeBroker.exe",,,"C:\Windows\System32\userenv.dll",,,,,,,,,,,,,,,,,,,140721171529728,140721171529728,247163,188416,4021294584,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:14.8705109Z","2025-10-27 19:05:14.8705109Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3932 RuntimeBroker.exe",3944,,," 3932 RuntimeBroker.exe",,,"C:\Windows\System32\msasn1.dll",,,,,,,,,,,,,,,,,,,140721174151168,140721174151168,127421,77824,2379411910,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:14.8706782Z","2025-10-27 19:05:14.8706782Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3932 RuntimeBroker.exe",3944,,," 3932 RuntimeBroker.exe",,,,,,,,,,,,,18446604502406311936,18446604502406287360,140721233419200,0,850734743552,5148,850732777472,850732728320,140721233419200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:14.8710708Z","2025-10-27 19:05:14.8710708Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3932 RuntimeBroker.exe",3944,,," 3932 RuntimeBroker.exe",,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,,,,,,,,,140721183326208,140721183326208,182967,180224,2107422311,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:14.8711242Z","2025-10-27 19:05:14.8711242Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3932 RuntimeBroker.exe",3944,,," 3932 RuntimeBroker.exe",,,"C:\Windows\System32\msasn1.dll",,,,,,,,,,,,,,,,,,,140721174151168,140721174151168,127421,90112,2379411910,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:14.8711990Z","2025-10-27 19:05:14.8711990Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3932 RuntimeBroker.exe",3944,,," 3932 RuntimeBroker.exe",,,"C:\Windows\System32\crypt32.dll",,,,,,,,,,,,,,,,,,,140721186930688,140721186930688,1534966,1548288,2566642874,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:14.8712791Z","2025-10-27 19:05:14.8712791Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3932 RuntimeBroker.exe",3944,,," 3932 RuntimeBroker.exe",,,"C:\Windows\System32\dsreg.dll",,,,,,,,,,,,,,,,,,,140721103044608,140721103044608,1493940,1478656,2841324094,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:14.8713572Z","2025-10-27 19:05:14.8713572Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3932 RuntimeBroker.exe",3944,,," 3932 RuntimeBroker.exe",,,"C:\Windows\System32\UserDeviceRegistration.dll",,,,,,,,,,,,,,,,,,,140720873472000,140720873472000,273924,245760,3772425127,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:14.8852919Z","2025-10-27 19:05:14.8852919Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 6960 svchost.exe",7492,,," 6960 svchost.exe",,,,,,,,,,,,43339000,18446604502424342528,18446604502424317952,140721189238656,58,881751568384,7492,881760665600,881760632832,140721189238656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.2332827Z","2025-10-27 19:05:15.2332827Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3232 MsMpEng.exe",5688,,," 3232 MsMpEng.exe",,,,,,,,,,,,,18446604502398210048,18446604502398185472,140721233419200,247,490431561728,8980,490428628992,490428563456,140721233419200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.2335686Z","2025-10-27 19:05:15.2335686Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3232 MsMpEng.exe",8980,,," 3232 MsMpEng.exe",,,,,,,,,,,,,18446604502406025216,18446604502406000640,140721233419200,0,490429480960,3844,490448355328,490448289792,140721233419200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.2347344Z","2025-10-27 19:05:15.2347344Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3232 MsMpEng.exe",5688,,," 3232 MsMpEng.exe",,,,,,,,,,,,,18446604502406369280,18446604502406344704,140720970566208,247,490431569920,504,490446258176,490446192640,140720970566208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.2652021Z","2025-10-27 19:05:15.2652021Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3232 MsMpEng.exe",504,,," 3232 MsMpEng.exe",,,,,,,,,,,,410020,18446604502406369280,18446604502406344704,140720970566208,247,490431569920,504,490446258176,490446192640,140720970566208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.269881200Z","2025-10-27 19:05:21.7769431Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 2544 SearchProtocolHost.exe",,"NtOpenProcess with 0x600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.269894300Z","2025-10-27 19:05:21.7769519Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 2544 SearchProtocolHost.exe",,"NtClose process",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.270143300Z","2025-10-27 19:05:21.7772012Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 2544 SearchProtocolHost.exe",,"NtOpenProcess with 0x1000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.270155200Z","2025-10-27 19:05:21.7772116Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 2544 SearchProtocolHost.exe",,"NtClose process",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.273153100Z","2025-10-27 19:05:21.7801964Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.273279700Z","2025-10-27 19:05:21.7803219Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.276210200Z","2025-10-27 19:05:21.7832468Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.276338000Z","2025-10-27 19:05:21.7833651Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.277725100Z","2025-10-27 19:05:21.7847745Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.277867800Z","2025-10-27 19:05:21.7848877Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.278102600Z","2025-10-27 19:05:21.7851216Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.278496100Z","2025-10-27 19:05:21.7855132Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.278610200Z","2025-10-27 19:05:21.7856263Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.280705400Z","2025-10-27 19:05:21.7877123Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.280839700Z","2025-10-27 19:05:21.7878454Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.281158300Z","2025-10-27 19:05:21.7881627Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.281362100Z","2025-10-27 19:05:21.7883652Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.281536100Z","2025-10-27 19:05:21.7885386Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.283746100Z","2025-10-27 19:05:21.7907497Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.283890400Z","2025-10-27 19:05:21.7908813Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.284363100Z","2025-10-27 19:05:21.7913518Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.284977000Z","2025-10-27 19:05:21.7919629Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.285098000Z","2025-10-27 19:05:21.7920829Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.288219800Z","2025-10-27 19:05:21.7951896Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.291332900Z","2025-10-27 19:05:21.7982874Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.296472200Z","2025-10-27 19:05:21.8034025Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.297881500Z","2025-10-27 19:05:21.8048050Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.298035000Z","2025-10-27 19:05:21.8049576Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.299626600Z","2025-10-27 19:05:21.8065415Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.300253800Z","2025-10-27 19:05:21.8071657Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.301110800Z","2025-10-27 19:05:21.8080184Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.302071200Z","2025-10-27 19:05:21.8089740Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.303998800Z","2025-10-27 19:05:21.8108926Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.310651000Z","2025-10-27 19:05:21.8175126Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.312345100Z","2025-10-27 19:05:21.8191983Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.312575000Z","2025-10-27 19:05:21.8194272Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.316009900Z","2025-10-27 19:05:21.8228453Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.319045500Z","2025-10-27 19:05:21.8258662Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.320022900Z","2025-10-27 19:05:21.8268390Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.3223254Z","2025-10-27 19:05:15.3223254Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 2236 svchost.exe",4968,,," 2236 svchost.exe",,,"C:\Windows\System32\sfc.dll",,,,,,,,,,,,,,,,,,,6442450944,2187521687552,85653,12288,14688905,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.3223886Z","2025-10-27 19:05:15.3223886Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2236 svchost.exe",4968,,," 2236 svchost.exe",,,"C:\Windows\System32\sfc.dll",,,,,,,,,,,,,,,,,,,6442450944,2187521687552,85653,24576,14688905,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.3226800Z","2025-10-27 19:05:15.3226800Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 2236 svchost.exe",4968,,," 2236 svchost.exe",,,"C:\Windows\System32\sfc.dll",,,,,,,,,,,,,,,,,,,6442450944,2187521687552,85653,12288,14688905,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.3229848Z","2025-10-27 19:05:15.3229848Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 2236 svchost.exe",4968,,," 2236 svchost.exe",,,"C:\Windows\System32\sfc_os.dll",,,,,,,,,,,,,,,,,,,140720899686400,140720899686400,93769,40960,3768413958,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.3234305Z","2025-10-27 19:05:15.3234305Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 2236 svchost.exe",4968,,," 2236 svchost.exe",,,"C:\Windows\System32\ServicingCommon.dll",,,,,,,,,,,,,,,,,,,140721180114944,140721180114944,985117,946176,4090832801,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.323559800Z","2025-10-27 19:05:21.8303585Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.3243044Z","2025-10-27 19:05:15.3243044Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 2236 svchost.exe",4968,,," 2236 svchost.exe",,,"C:\Windows\System32\setupapi.dll",,,,,,,,,,,,,,,,,,,140721203707904,140721203707904,4798318,4751360,100153152,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.3249543Z","2025-10-27 19:05:15.3249543Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 2236 svchost.exe",4968,,," 2236 svchost.exe",,,"C:\Windows\System32\wintrust.dll",,,,,,,,,,,,,,,,,,,140721190600704,140721190600704,582561,520192,1707576403,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.3263318Z","2025-10-27 19:05:15.3263318Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 2236 svchost.exe",4968,,," 2236 svchost.exe",,,"C:\Windows\System32\cryptsp.dll",,,,,,,,,,,,,,,,,,,140721173692416,140721173692416,183952,110592,3895805144,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.3268753Z","2025-10-27 19:05:15.3268753Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 2236 svchost.exe",4968,,," 2236 svchost.exe",,,"C:\Windows\System32\rsaenh.dll",,,,,,,,,,,,,,,,,,,140721164517376,140721164517376,285716,241664,26468263,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.327682800Z","2025-10-27 19:05:21.8344617Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.3284954Z","2025-10-27 19:05:15.3284954Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 2236 svchost.exe",4968,,," 2236 svchost.exe",,,,,,,,,,,,,18446604502424342528,18446604502424317952,140721187582336,51,250909487104,5888,250907131904,250907099136,140721187582336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.329086900Z","2025-10-27 19:05:21.8358590Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.3298455Z","2025-10-27 19:05:15.3298455Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 2236 svchost.exe",4968,,," 2236 svchost.exe",,,"C:\Windows\System32\imagehlp.dll",,,,,,,,,,,,,,,,,,,140721231757312,140721231757312,200866,131072,2156568970,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.331557800Z","2025-10-27 19:05:21.8383439Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.332380100Z","2025-10-27 19:05:21.8391363Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3232 MsMpEng.exe",,,," 3232 MsMpEng.exe",,"NtOpenFile handle=0000000000000000 with 0x100080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.3414113Z","2025-10-27 19:05:15.3414113Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 2236 svchost.exe",4968,,," 2236 svchost.exe",,,"C:\Windows\System32\gpapi.dll",,,,,,,,,,,,,,,,,,,140721171333120,140721171333120,177746,159744,3101548063,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.4279986Z","2025-10-27 19:05:15.4279986Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 3964 svchost.exe",,,,,,,,,,,,,18446604502430298112,18446604502430273536,140721233419200,0,257744470016,2696,257744109568,257744076800,140721233419200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.5096340Z","2025-10-27 19:05:15.5096340Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 1828 <not found>",8996,,," 1828 <not found>",,,,,,,,,,,,122360,18446604502423711744,18446604502423687168,140720188430960,0,967279742976,8996,967285145600,967285080064,140720188430960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.5207950Z","2025-10-27 19:05:15.5207950Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 1828 <not found>",1772,,," 1828 <not found>",,,"C:\Windows\System32\wmiclnt.dll",,,,,,,,,,,,,,,,,,,140721093672960,140721093672960,90728,90112,3233372357,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.5208377Z","2025-10-27 19:05:15.5208377Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 1828 <not found>",1772,,," 1828 <not found>",,,"C:\Windows\System32\wmi.dll",,,,,,,,,,,,,,,,,,,6442450944,2584718540800,43382,24576,756233712,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.6676022Z","2025-10-27 19:05:15.6676022Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 5636 svchost.exe",,,,,,,,,,,,,18446604502423711744,18446604502423687168,140721233419200,0,473925853184,2908,473924370432,473924337664,140721233419200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.6921600Z","2025-10-27 19:05:15.6921600Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 6232 StartMenuExperienceHost.exe",6236,,," 6232 StartMenuExperienceHost.exe",,,"C:\Windows\System32\mssprxy.dll",,,,,,,,,,,,,,,,,,,140720643440640,140720643440640,229567,208896,3710835192,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 19:05:15.6927863Z","2025-10-27 19:05:15.6927863Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 6232 StartMenuExperienceHost.exe",6236,,," 6232 StartMenuExperienceHost.exe",,,"C:\Windows\System32\Windows.CloudStore.Schema.Shell.dll",,,,,,,,,,,,,,,,,,,140720779296768,140720779296768,857836,999424,2373205551,,,,,,,,,,,,,,,,,,,,,,,,
