timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,action,key,vault,desiredaccess,returncode,id,process,reason,threadtime,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,featureid,accessmask,washardened,classification,eventtype,fileid,fileusn,info,scansource,data,startstop,deltacpu,deltawall,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,createtime,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid,linksourcename,linktargetname,first resource path,first resource type,resource count,scan source,type,fullregionsize,lastprotectionmask,targetaddress,startqpc,eventid,featuretype,keypath,newvalue,oldvalue,usermode,valuename,channel,count,terminationtime,processimagepath,taintreason,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,oldfilename
"2025-12-15 10:38:16.5410791Z","ETW","0","0","2025-12-15 10:38:16.5410791Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 2640 svchost.exe",4164,,," 3752 WindowsTerminal.exe",,,,,,,,,,,,,1765795096541079100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5423408Z","ETW","0","0","2025-12-15 10:38:16.5423408Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","12324 MsMpEng.exe",1988,,,"12324 MsMpEng.exe",1988,,,,,,,,,,,,1765795096542340800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5423589Z","ETW","0","0","2025-12-15 10:38:16.5423589Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","12324 MsMpEng.exe",1988,,," 3752 WindowsTerminal.exe",,,,,,,,,,,,,1765795096542358900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052672,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5423796Z","ETW","0","0","2025-12-15 10:38:16.5423796Z","Microsoft-Antimalware-Engine",5,"Stream scan request  Start ","12324 MsMpEng.exe",1988,," 3752 WindowsTerminal.exe",,,,"C:\Users\hacker\AppData\Local\Packages\Microsoft.WindowsTerminal_8wekyb3d8bbwe\LocalState\state.json",,,,,,,,,,1765795096542379600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3380973600,"C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.23.12811.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe",2,77968750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5426719Z","ETW","0","0","2025-12-15 10:38:16.5426719Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3752 WindowsTerminal.exe",10200,,," 3752 WindowsTerminal.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.23.12811.0_x64__8wekyb3d8bbwe\Microsoft.Terminal.Control.dll",,,,,,,,,,1765795096542671900,,,,,,,,,,,140709610651648,140709610651648,1976337,1986560,1759975378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5429589Z","ETW","0","0","2025-12-15 10:38:16.5429589Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3752 WindowsTerminal.exe",8916,,," 3752 WindowsTerminal.exe",,,"C:\Windows\System32\UIAutomationCore.dll",,,,,,,,,,1765795096542958900,,,,,,,,,,,140710367657984,140710367657984,4359258,4333568,2094523223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5430876Z","ETW","0","0","2025-12-15 10:38:16.5430876Z","Microsoft-Antimalware-Engine",3,"Message  Info ","12324 MsMpEng.exe",1988,,,,,"Small object cache hit for C:\Users\hacker\AppData\Local\Packages\Microsoft.WindowsTerminal_8wekyb3d8bbwe\LocalState\state.json",,,,,,,,,,,1765795096543087700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5432042Z","ETW","0","0","2025-12-15 10:38:16.5432042Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3752 WindowsTerminal.exe",11064,,," 3752 WindowsTerminal.exe",,,"C:\Windows\System32\DWrite.dll",,,,,,,,,,1765795096543204200,,,,,,,,,,,140710698287104,140710698287104,2489650,2519040,3885468470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5432067Z","ETW","0","0","2025-12-15 10:38:16.5432067Z","Microsoft-Antimalware-Engine",6,"Stream scan request  Stop ","12324 MsMpEng.exe",1988,," 3752 WindowsTerminal.exe",,,,"C:\Users\hacker\AppData\Local\Packages\Microsoft.WindowsTerminal_8wekyb3d8bbwe\LocalState\state.json",,,,,,,,,,1765795096543206700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3380973600,"C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.23.12811.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe",2,77968750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5433236Z","ETW","0","0","2025-12-15 10:38:16.5433236Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3752 WindowsTerminal.exe",1784,,," 3752 WindowsTerminal.exe",,,"C:\Windows\System32\UIAutomationCore.dll",,,,,,,,,,1765795096543323600,,,,,,,,,,,2582017802240,2582017802240,4359258,4333568,2094523223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5434274Z","ETW","0","0","2025-12-15 10:38:16.5434274Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 3752 WindowsTerminal.exe",1784,,," 3752 WindowsTerminal.exe",,,"C:\Windows\System32\UIAutomationCore.dll",,,,,,,,,,1765795096543427500,,,,,,,,,,,2582017802240,2582017802240,4359258,4345856,2094523223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5435250Z","ETW","0","0","2025-12-15 10:38:16.5435250Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3752 WindowsTerminal.exe",10200,,," 3752 WindowsTerminal.exe",,,"C:\Windows\System32\d2d1.dll",,,,,,,,,,1765795096543525000,,,,,,,,,,,140710701629440,140710701629440,6653128,6533120,149538408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5435842Z","ETW","0","0","2025-12-15 10:38:16.5435842Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3752 WindowsTerminal.exe",8916,,," 3752 WindowsTerminal.exe",,,"C:\Windows\System32\dxgi.dll",,,,,,,,,,1765795096543584200,,,,,,,,,,,140710723846144,140710723846144,1296512,1290240,4022400388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5438497Z","ETW","0","0","2025-12-15 10:38:16.5438497Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3752 WindowsTerminal.exe",1784,,," 3752 WindowsTerminal.exe",,,"C:\Windows\System32\d3d11.dll",,,,,,,,,,1765795096543849700,,,,,,,,,,,140710708183040,140710708183040,2579992,2498560,3932546046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5439557Z","ETW","0","0","2025-12-15 10:38:16.5439557Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3752 WindowsTerminal.exe",11064,,," 3752 WindowsTerminal.exe",,,"C:\Windows\System32\D3DCompiler_47.dll",,,,,,,,,,1765795096543955700,,,,,,,,,,,140710691143680,140710691143680,4730807,4714496,3241575885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5440852Z","ETW","0","0","2025-12-15 10:38:16.5440852Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3752 WindowsTerminal.exe",8916,,," 3752 WindowsTerminal.exe",,,"C:\Windows\System32\powrprof.dll",,,,,,,,,,1765795096544085200,,,,,,,,,,,140710768214016,140710768214016,457799,385024,2858637235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5442979Z","ETW","0","0","2025-12-15 10:38:16.5442979Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3752 WindowsTerminal.exe",11064,,," 3752 WindowsTerminal.exe",,,"C:\Windows\System32\cryptsp.dll",,,,,,,,,,1765795096544298000,,,,,,,,,,,140710759170048,140710759170048,149110,110592,609439734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5455709Z","ETW","0","0","2025-12-15 10:38:16.5455709Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3752 WindowsTerminal.exe",10200,,," 3752 WindowsTerminal.exe",,,"C:\Windows\System32\umpdc.dll",,,,,,,,,,1765795096545570900,,,,,,,,,,,140710768082944,140710768082944,98535,81920,1714427184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5459110Z","ETW","0","0","2025-12-15 10:38:16.5459110Z","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad","12324 MsMpEng.exe",12576,," 3752 WindowsTerminal.exe",,,,,,,,,,,,,,1765795096545911000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\Windows.Globalization.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5459424Z","ETW","0","0","2025-12-15 10:38:16.5459424Z","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart","12324 MsMpEng.exe",12576,," 3752 WindowsTerminal.exe",,,,,,,,,,,,,,1765795096545942400,,,,,,,,,,,,,,,,,,,,,,,,,,16404,320668,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5460040Z","ETW","0","0","2025-12-15 10:38:16.5460040Z","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop","12324 MsMpEng.exe",12576,," 3752 WindowsTerminal.exe",,,,,,,,,,,,,,1765795096546004000,,,,,,,,,,,,,,,,,,,,,,,,,,16404,320668,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5461036Z","ETW","0","0","2025-12-15 10:38:16.5461036Z","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup","12324 MsMpEng.exe",12576,,,,,,"C:\Windows\System32\Windows.Globalization.dll",,"0x8001",,,,,,,,1765795096546103600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,343555,1005361688,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5465135Z","ETW","0","0","2025-12-15 10:38:16.5465135Z","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad","12324 MsMpEng.exe",12576,," 3752 WindowsTerminal.exe",,,,,,,,,,,,,,1765795096546513500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\BCP47Langs.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5465354Z","ETW","0","0","2025-12-15 10:38:16.5465354Z","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart","12324 MsMpEng.exe",12576,," 3752 WindowsTerminal.exe",,,,,,,,,,,,,,1765795096546535400,,,,,,,,,,,,,,,,,,,,,,,,,,16404,320669,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5465778Z","ETW","0","0","2025-12-15 10:38:16.5465778Z","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop","12324 MsMpEng.exe",12576,," 3752 WindowsTerminal.exe",,,,,,,,,,,,,,1765795096546577800,,,,,,,,,,,,,,,,,,,,,,,,,,16404,320669,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5466560Z","ETW","0","0","2025-12-15 10:38:16.5466560Z","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup","12324 MsMpEng.exe",12576,,,,,,"C:\Windows\System32\BCP47Langs.dll",,"0x8001",,,,,,,,1765795096546656000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,338236,1005415688,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5483180Z","ETW","0","0","2025-12-15 10:38:16.5483180Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3752 WindowsTerminal.exe",10200,,," 3752 WindowsTerminal.exe",,,"C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.8_8.2501.31001.0_x64__8wekyb3d8bbwe\Microsoft.UI.Xaml.dll",,,,,,,,,,1765795096548318000,,,,,,,,,,,140709602066432,140709602066432,5866761,5873664,2056920596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5492685Z","ETW","0","0","2025-12-15 10:38:16.5492685Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3752 WindowsTerminal.exe",10200,,," 3752 WindowsTerminal.exe",,,"C:\Windows\System32\CoreMessaging.dll",,,,,,,,,,1765795096549268500,,,,,,,,,,,140710717489152,140710717489152,1239442,1208320,2050450460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5500652Z","ETW","0","0","2025-12-15 10:38:16.5500652Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3752 WindowsTerminal.exe",10200,,," 3752 WindowsTerminal.exe",,,"C:\Windows\System32\Windows.UI.dll",,,,,,,,,,1765795096550065200,,,,,,,,,,,140710522257408,140710522257408,1462902,1384448,2506917499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5510032Z","ETW","0","0","2025-12-15 10:38:16.5510032Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3752 WindowsTerminal.exe",10200,,," 3752 WindowsTerminal.exe",,,"C:\Windows\System32\InputHost.dll",,,,,,,,,,1765795096551003200,,,,,,,,,,,140710495846400,140710495846400,2024446,1986560,3786586458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5524879Z","ETW","0","0","2025-12-15 10:38:16.5524879Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3752 WindowsTerminal.exe",10200,,," 3752 WindowsTerminal.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,1765795096552487900,,,,,,,,,,,140710788857856,140710788857856,808854,737280,4097003146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.4658339Z","myETW","0","0","2025-12-15 10:38:16.552643000Z","Hook-Provider",7007,"HookTask","12324 MsMpEng.exe",,,,"12324 MsMpEng.exe",,"NtOpenFile C:\Windows\System32\TextInputFramework.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE",,,,,,,,,,,1765795096552643000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5529029Z","ETW","0","0","2025-12-15 10:38:16.5529029Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3752 WindowsTerminal.exe",10200,,," 3752 WindowsTerminal.exe",,,"C:\Windows\System32\cryptbase.dll",,,,,,,,,,1765795096552902900,,,,,,,,,,,140710759301120,140710759301120,63718,49152,3897879906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.4661174Z","myETW","0","0","2025-12-15 10:38:16.552903300Z","Hook-Provider",7007,"HookTask","12324 MsMpEng.exe",,,,"12324 MsMpEng.exe",,"NtQueryInformationProcess with InfoClass=ProcessDeviceMap",,,,,,,,,,,1765795096552903300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.4661125Z","myETW","0","0","2025-12-15 10:38:16.552924500Z","Hook-Provider",7007,"HookTask","12324 MsMpEng.exe",,,,"12324 MsMpEng.exe",,"NtCreateFile \??\C:\Windows\System32\TextInputFramework.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1765795096552924500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5529880Z","ETW","0","0","2025-12-15 10:38:16.5529880Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","12324 MsMpEng.exe",1988,,,"12324 MsMpEng.exe",1988,,,,,,,,,,,,1765795096552988000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:38:16.5530017Z","ETW","0","0","2025-12-15 10:38:16.5530017Z","Microsoft-Antimalware-Engine",5,"Stream scan request  Start ","12324 MsMpEng.exe",1988,,"  888 svchost.exe",,,,"C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsTerminal_1.23.12811.0_x64__8wekyb3d8bbwe\S-1-5-21-4172013786-3171869251-2938521833-1000.pckgdep",,,,,,,,,,1765795096553001700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3380973601,"C:\Windows\System32\svchost.exe",2,77968750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
