timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,id,process,reason,threadtime,action,key,vault,fullregionsize,lastprotectionmask,targetaddress,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,attrid,attrseq,attrsubset,featureid,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,data,startstop,deltacpu,deltawall,devicename,devicenamelength,drivername,drivernamelength,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,classification,eventtype,fileid,fileusn,info,scansource,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,accessmask,washardened,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,channel,eventid,apcargument1,apcargument1vadallocationbase,apcargument1vadallocationprotect,apcargument1vadcommitsize,apcargument1vadmmfname,apcargument1vadqueryresult,apcargument1vadregionsize,apcargument1vadregiontype,apcargument2,apcargument3,apcroutine,apcroutinevadallocationbase,apcroutinevadallocationprotect,apcroutinevadcommitsize,apcroutinevadmmfname,apcroutinevadqueryresult,apcroutinevadregionsize,apcroutinevadregiontype,realeventtime,targetthreadalertable,targetthreadcreatetime,targetthreadid,first resource path,first resource type,resource count,scan source,type,startqpc,actionstatus,allsigseqs,allsigshas,determination,enginereportguid,etwdatareporttype,extradatajson,islatent,ispassivemode,processcommandline,processcreationtime,processpath,realpath,reporttype,resourcedata,resourceschema,rtpprocesscreationtime,rtpprocessid,scantype,sha1,sha256,threatname,vpath,count,terminationtime,jsondata,bytescopied,operationstatus
"2025-12-15 13:08:20.6566293Z","ETW","0","0","2025-12-15 13:08:20.6566293Z","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 5256 MsMpEng.exe",3976,,"  120 SecurityHealthHost.exe",,,,,,,,,,,,,,1765804100656629300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\msasn1.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6566575Z","ETW","0","0","2025-12-15 13:08:20.6566575Z","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 5256 MsMpEng.exe",3976,,"  120 SecurityHealthHost.exe",,,,,,,,,,,,,,1765804100656657600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,542402,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6567202Z","ETW","0","0","2025-12-15 13:08:20.6567202Z","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 5256 MsMpEng.exe",3976,,"  120 SecurityHealthHost.exe",,,,,,,,,,,,,,1765804100656720200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,542402,0,,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6567535Z","myETW","0","0","2025-12-15 13:08:20.656728700Z","Hook-Provider",7007,"HookTask"," 5256 MsMpEng.exe",,,," 5256 MsMpEng.exe",,"NtQueryInformationProcess with InfoClass=ProcessDeviceMap",,,,,,,,,,,1765804100656728700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6567541Z","myETW","0","0","2025-12-15 13:08:20.656750000Z","Hook-Provider",7007,"HookTask"," 5256 MsMpEng.exe",,,," 5256 MsMpEng.exe",,"NtCreateFile \??\C:\Windows\System32\msasn1.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1765804100656750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6568193Z","ETW","0","0","2025-12-15 13:08:20.6568193Z","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5256 MsMpEng.exe",3976,,,,,,"C:\Windows\System32\msasn1.dll",,"0x8001",,,,,,,,1765804100656819300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,290815,3468618064,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6574602Z","ETW","0","0","2025-12-15 13:08:20.6574602Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","  120 SecurityHealthHost.exe",5560,,,"  120 SecurityHealthHost.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,1765804100657460200,140703488016384,140703488016384,181937,110592,1242074794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6575254Z","myETW","0","0","2025-12-15 13:08:20.657521300Z","Hook-Provider",7007,"HookTask"," 5256 MsMpEng.exe",,,," 5256 MsMpEng.exe",,"NtOpenFile C:\Windows\System32\kernel.appcore.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE",,,,,,,,,,,1765804100657521300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6577655Z","ETW","0","0","2025-12-15 13:08:20.6577655Z","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 5256 MsMpEng.exe",3976,,"  120 SecurityHealthHost.exe",,,,,,,,,,,,,,1765804100657765600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6578067Z","ETW","0","0","2025-12-15 13:08:20.6578067Z","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 5256 MsMpEng.exe",10788,,"  120 SecurityHealthHost.exe",,,,,,,,,,,,,,1765804100657806700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,542403,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6578638Z","ETW","0","0","2025-12-15 13:08:20.6578638Z","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 5256 MsMpEng.exe",10788,,"  120 SecurityHealthHost.exe",,,,,,,,,,,,,,1765804100657863900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,542403,0,,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6579108Z","myETW","0","0","2025-12-15 13:08:20.657873500Z","Hook-Provider",7007,"HookTask"," 5256 MsMpEng.exe",,,," 5256 MsMpEng.exe",,"NtQueryInformationProcess with InfoClass=ProcessDeviceMap",,,,,,,,,,,1765804100657873500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6579004Z","myETW","0","0","2025-12-15 13:08:20.657896300Z","Hook-Provider",7007,"HookTask"," 5256 MsMpEng.exe",,,," 5256 MsMpEng.exe",,"NtCreateFile \??\C:\Windows\System32\kernel.appcore.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1765804100657896300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6579066Z","ETW","0","0","2025-12-15 13:08:20.6579066Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","  120 SecurityHealthHost.exe",5560,,,"  120 SecurityHealthHost.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,1765804100657906600,140703517310976,140703517310976,711201,675840,244089642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6579720Z","myETW","0","0","2025-12-15 13:08:20.657968700Z","Hook-Provider",7007,"HookTask"," 5256 MsMpEng.exe",,,," 5256 MsMpEng.exe",,"NtOpenFile C:\Windows\System32\bcryptprimitives.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE",,,,,,,,,,,1765804100657968700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6579935Z","ETW","0","0","2025-12-15 13:08:20.6579935Z","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5256 MsMpEng.exe",10788,,,,,,"C:\Windows\System32\kernel.appcore.dll",,"0x8001",,,,,,,,1765804100657993500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,320611,3508327800,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6581048Z","ETW","0","0","2025-12-15 13:08:20.6581048Z","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 5256 MsMpEng.exe",3976,,"  120 SecurityHealthHost.exe",,,,,,,,,,,,,,1765804100658104800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6581432Z","ETW","0","0","2025-12-15 13:08:20.6581432Z","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 5256 MsMpEng.exe",3976,,"  120 SecurityHealthHost.exe",,,,,,,,,,,,,,1765804100658143200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,542404,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6582372Z","ETW","0","0","2025-12-15 13:08:20.6582372Z","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 5256 MsMpEng.exe",3976,,"  120 SecurityHealthHost.exe",,,,,,,,,,,,,,1765804100658237200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,542404,0,,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6582799Z","myETW","0","0","2025-12-15 13:08:20.658246800Z","Hook-Provider",7007,"HookTask"," 5256 MsMpEng.exe",,,," 5256 MsMpEng.exe",,"NtQueryInformationProcess with InfoClass=ProcessDeviceMap",,,,,,,,,,,1765804100658246800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6582757Z","myETW","0","0","2025-12-15 13:08:20.658271600Z","Hook-Provider",7007,"HookTask"," 5256 MsMpEng.exe",,,," 5256 MsMpEng.exe",,"NtCreateFile \??\C:\Windows\System32\bcryptprimitives.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1765804100658271600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6583455Z","ETW","0","0","2025-12-15 13:08:20.6583455Z","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5256 MsMpEng.exe",3976,,,,,,"C:\Windows\System32\bcryptprimitives.dll",,"0x8001",,,,,,,,1765804100658345500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,316866,3509413304,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6595295Z","ETW","0","0","2025-12-15 13:08:20.6595295Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  700 svchost.exe",2512,,,"  120 SecurityHealthHost.exe",,,,,,,,,,,,,1765804100659529500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6595653Z","ETW","0","0","2025-12-15 13:08:20.6595653Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1124 svchost.exe",10184,,,"  120 SecurityHealthHost.exe",,,,,,,,,,,,,1765804100659565300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048576,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6598439Z","ETW","0","0","2025-12-15 13:08:20.6598439Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","  120 SecurityHealthHost.exe",5560,,,"  120 SecurityHealthHost.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,1765804100659843900,140703539462144,140703539462144,692542,679936,3653840007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6599201Z","myETW","0","0","2025-12-15 13:08:20.659916700Z","Hook-Provider",7007,"HookTask"," 5256 MsMpEng.exe",,,," 5256 MsMpEng.exe",,"NtOpenFile C:\Windows\System32\sechost.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE",,,,,,,,,,,1765804100659916700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6600608Z","ETW","0","0","2025-12-15 13:08:20.6600608Z","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 5256 MsMpEng.exe",3976,,"  120 SecurityHealthHost.exe",,,,,,,,,,,,,,1765804100660060900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6600930Z","ETW","0","0","2025-12-15 13:08:20.6600930Z","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 5256 MsMpEng.exe",3976,,"  120 SecurityHealthHost.exe",,,,,,,,,,,,,,1765804100660093000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,542405,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6601808Z","ETW","0","0","2025-12-15 13:08:20.6601808Z","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 5256 MsMpEng.exe",3976,,"  120 SecurityHealthHost.exe",,,,,,,,,,,,,,1765804100660180800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,542405,0,,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6602223Z","myETW","0","0","2025-12-15 13:08:20.660189800Z","Hook-Provider",7007,"HookTask"," 5256 MsMpEng.exe",,,," 5256 MsMpEng.exe",,"NtQueryInformationProcess with InfoClass=ProcessDeviceMap",,,,,,,,,,,1765804100660189800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6602174Z","myETW","0","0","2025-12-15 13:08:20.660213700Z","Hook-Provider",7007,"HookTask"," 5256 MsMpEng.exe",,,," 5256 MsMpEng.exe",,"NtCreateFile \??\C:\Windows\System32\sechost.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1765804100660213700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6602865Z","ETW","0","0","2025-12-15 13:08:20.6602865Z","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5256 MsMpEng.exe",3976,,,,,,"C:\Windows\System32\sechost.dll",,"0x8001",,,,,,,,1765804100660286600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,323241,3509412536,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:08:20.6609251Z","ETW","0","0","2025-12-15 13:08:20.6609251Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","  120 SecurityHealthHost.exe",5560,,,"  120 SecurityHealthHost.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,1765804100660925100,140703538610176,140703538610176,734520,720896,4165252965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
