timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,cycletime,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,allocationtype,viewsize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,linksourcename,linktargetname,devicename,devicenamelength,drivername,drivernamelength
"2025-12-15 10:49:49.8816513Z","ETW","0","0","2025-12-15 10:49:49.8816513Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",4464,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789881651300,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8817439Z","ETW","0","0","2025-12-15 10:49:49.8817439Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789881743900,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8818362Z","ETW","0","0","2025-12-15 10:49:49.8818362Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789881836200,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8818996Z","ETW","0","0","2025-12-15 10:49:49.8818996Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789881899600,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8819590Z","ETW","0","0","2025-12-15 10:49:49.8819590Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789881959000,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8820484Z","ETW","0","0","2025-12-15 10:49:49.8820484Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789882048400,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8820936Z","ETW","0","0","2025-12-15 10:49:49.8820936Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3828 svchost.exe",8040,,," 4472 calc.exe",,,,,,,,,,,,,,,,,,,1765795789882093600,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8824085Z","ETW","0","0","2025-12-15 10:49:49.8824085Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789882408500,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8824987Z","ETW","0","0","2025-12-15 10:49:49.8824987Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789882498700,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8830466Z","ETW","0","0","2025-12-15 10:49:49.8830466Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 8360 CalculatorApp.exe",5888,,,,,,,,,,,,,,,,,,1765795789883046600,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8830540Z","ETW","0","0","2025-12-15 10:49:49.8830540Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 8360 CalculatorApp.exe",5888,,,,,,,,,,,,,,,,,,1765795789883054000,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8833878Z","ETW","0","0","2025-12-15 10:49:49.8833878Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 3828 svchost.exe",8040,,,,,,,,,,,,,,,,,,1765795789883387800,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8833946Z","ETW","0","0","2025-12-15 10:49:49.8833946Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 3828 svchost.exe",8040,,,,,,,,,,,,,,,,,,1765795789883394600,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8845908Z","ETW","0","0","2025-12-15 10:49:49.8845908Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 3828 svchost.exe",8040,,,,,,,,,,,,,,,,,,1765795789884590800,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8845972Z","ETW","0","0","2025-12-15 10:49:49.8845972Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 3828 svchost.exe",8040,,,,,,,,,,,,,,,,,,1765795789884597200,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8859086Z","ETW","0","0","2025-12-15 10:49:49.8859086Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 3828 svchost.exe",8040,,,,,,,,,,,,,,,,,,1765795789885908600,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8859143Z","ETW","0","0","2025-12-15 10:49:49.8859143Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 3828 svchost.exe",8040,,,,,,,,,,,,,,,,,,1765795789885914300,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8870821Z","ETW","0","0","2025-12-15 10:49:49.8870821Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 3828 svchost.exe",8040,,,,,,,,,,,,,,,,,,1765795789887082100,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8870876Z","ETW","0","0","2025-12-15 10:49:49.8870876Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 3828 svchost.exe",8040,,,,,,,,,,,,,,,,,,1765795789887087600,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8882394Z","ETW","0","0","2025-12-15 10:49:49.8882394Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 3828 svchost.exe",8040,,,,,,,,,,,,,,,,,,1765795789888239400,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8882445Z","ETW","0","0","2025-12-15 10:49:49.8882445Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 3828 svchost.exe",8040,,,,,,,,,,,,,,,,,,1765795789888244500,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8896865Z","ETW","0","0","2025-12-15 10:49:49.8896865Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 3828 svchost.exe",8040,,,,,,,,,,,,,,,,,,1765795789889686500,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8896928Z","ETW","0","0","2025-12-15 10:49:49.8896928Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 3828 svchost.exe",8040,,,,,,,,,,,,,,,,,,1765795789889692800,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8908277Z","ETW","0","0","2025-12-15 10:49:49.8908277Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 3828 svchost.exe",8040,,,,,,,,,,,,,,,,,,1765795789890827700,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8908339Z","ETW","0","0","2025-12-15 10:49:49.8908339Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 3828 svchost.exe",8040,,,,,,,,,,,,,,,,,,1765795789890833900,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8920408Z","ETW","0","0","2025-12-15 10:49:49.8920408Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 3828 svchost.exe",8040,,,,,,,,,,,,,,,,,,1765795789892040800,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8920465Z","ETW","0","0","2025-12-15 10:49:49.8920465Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 3828 svchost.exe",8040,,,,,,,,,,,,,,,,,,1765795789892046500,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8933980Z","ETW","0","0","2025-12-15 10:49:49.8933980Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789893398000,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8935170Z","ETW","0","0","2025-12-15 10:49:49.8935170Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789893517000,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8936366Z","ETW","0","0","2025-12-15 10:49:49.8936366Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789893636600,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8937115Z","ETW","0","0","2025-12-15 10:49:49.8937115Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789893711500,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8938599Z","ETW","0","0","2025-12-15 10:49:49.8938599Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789893859900,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8940170Z","ETW","0","0","2025-12-15 10:49:49.8940170Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 3828 svchost.exe",8040,,,,,,,,,,,,,,,,,,1765795789894017000,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8940214Z","ETW","0","0","2025-12-15 10:49:49.8940214Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 3828 svchost.exe",8040,,,,,,,,,,,,,,,,,,1765795789894021400,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8941542Z","ETW","0","0","2025-12-15 10:49:49.8941542Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 3828 svchost.exe",8040,,,,,,,,,,,,,,,,,,1765795789894154200,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8941582Z","ETW","0","0","2025-12-15 10:49:49.8941582Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 3828 svchost.exe",8040,,,,,,,,,,,,,,,,,,1765795789894158200,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8942767Z","ETW","0","0","2025-12-15 10:49:49.8942767Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 3828 svchost.exe",8040,,,,,,,,,,,,,,,,,,1765795789894276700,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8942803Z","ETW","0","0","2025-12-15 10:49:49.8942803Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5424,,," 3828 svchost.exe",8040,,,,,,,,,,,,,,,,,,1765795789894280300,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8946692Z","ETW","0","0","2025-12-15 10:49:49.8946692Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789894669200,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8947598Z","ETW","0","0","2025-12-15 10:49:49.8947598Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789894759800,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8948398Z","ETW","0","0","2025-12-15 10:49:49.8948398Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789894839800,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8949476Z","ETW","0","0","2025-12-15 10:49:49.8949476Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789894947600,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8950278Z","ETW","0","0","2025-12-15 10:49:49.8950278Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789895027800,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8950981Z","ETW","0","0","2025-12-15 10:49:49.8950981Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789895098100,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8952654Z","ETW","0","0","2025-12-15 10:49:49.8952654Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789895265400,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8954113Z","ETW","0","0","2025-12-15 10:49:49.8954113Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789895411300,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8955088Z","ETW","0","0","2025-12-15 10:49:49.8955088Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789895508800,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8955865Z","ETW","0","0","2025-12-15 10:49:49.8955865Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789895586500,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8956525Z","ETW","0","0","2025-12-15 10:49:49.8956525Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789895652500,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8957217Z","ETW","0","0","2025-12-15 10:49:49.8957217Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789895721700,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8957884Z","ETW","0","0","2025-12-15 10:49:49.8957884Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789895788400,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8958965Z","ETW","0","0","2025-12-15 10:49:49.8958965Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789895896500,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8960001Z","ETW","0","0","2025-12-15 10:49:49.8960001Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789896000100,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8960648Z","ETW","0","0","2025-12-15 10:49:49.8960648Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789896064800,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8961323Z","ETW","0","0","2025-12-15 10:49:49.8961323Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789896132300,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8962025Z","ETW","0","0","2025-12-15 10:49:49.8962025Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789896202500,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8963661Z","ETW","0","0","2025-12-15 10:49:49.8963661Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789896366100,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.8964493Z","ETW","0","0","2025-12-15 10:49:49.8964493Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789896449300,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
