timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,eventid,featuretype,keypath,newvalue,oldvalue,usermode,valuename,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,featureid,action,key,vault,creationtime,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,desiredaccess,returncode,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,id,process,reason,threadtime,biggestoffsetwritten,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,classification,eventtype,fileid,fileusn,info,scansource,integritylevel,imagepath,processcontextid,accessmask,washardened,data,startstop,deltacpu,deltawall,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,count,terminationtime,oldfilename,operationstatus,targetthreadcreatetime,targetthreadid,bytescopied,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,first resource path,first resource type,resource count,scan source,type,startqpc,channel,fullregionsize,lastprotectionmask,targetaddress,processimagepath,taintreason
"2025-11-24 17:06:38.3547241Z","ETW","0","0","2025-11-24 17:06:38.3547241Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,,1764003998354724100,,,,,,,,,,,140735310659584,140735310659584,265798,221184,3598506564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3547321Z","ETW","0","0","2025-11-24 17:06:38.3547321Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\sspicli.dll",,,,,,,,,,1764003998354732100,,,,,,,,,,,140735312232448,140735312232448,339222,299008,3030302172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3547406Z","ETW","0","0","2025-11-24 17:06:38.3547406Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\cfgmgr32.dll",,,,,,,,,,1764003998354740600,,,,,,,,,,,140735323897856,140735323897856,385808,356352,1737777300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3547483Z","ETW","0","0","2025-11-24 17:06:38.3547483Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\profapi.dll",,,,,,,,,,1764003998354748300,,,,,,,,,,,140735327698944,140735327698944,229548,167936,2447194521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3547561Z","ETW","0","0","2025-11-24 17:06:38.3547561Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,1764003998354756100,,,,,,,,,,,140735328616448,140735328616448,1436013,1355776,1441720767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3547724Z","ETW","0","0","2025-11-24 17:06:38.3547724Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\gdi32full.dll",,,,,,,,,,1764003998354772400,,,,,,,,,,,140735329992704,140735329992704,1243850,1228800,792084382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3547803Z","ETW","0","0","2025-11-24 17:06:38.3547803Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,1764003998354780300,,,,,,,,,,,140735332024320,140735332024320,4209945,4161536,2980330054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3547883Z","ETW","0","0","2025-11-24 17:06:38.3547883Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\WinTypes.dll",,,,,,,,,,1764003998354788300,,,,,,,,,,,140735336218624,140735336218624,1524912,1486848,1404855129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3547955Z","ETW","0","0","2025-11-24 17:06:38.3547955Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,1764003998354795500,,,,,,,,,,,140735339298816,140735339298816,700029,667648,3371602543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3548036Z","ETW","0","0","2025-11-24 17:06:38.3548036Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,1764003998354803600,,,,,,,,,,,140735340609536,140735340609536,741046,675840,2283238626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3548114Z","ETW","0","0","2025-11-24 17:06:38.3548114Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\win32u.dll",,,,,,,,,,1764003998354811400,,,,,,,,,,,140735341330432,140735341330432,230350,159744,2551303736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3548193Z","ETW","0","0","2025-11-24 17:06:38.3548193Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,1764003998354819300,,,,,,,,,,,140735342968832,140735342968832,885660,823296,2913437033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3548346Z","ETW","0","0","2025-11-24 17:06:38.3548346Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,1764003998354834600,,,,,,,,,,,140735343820800,140735343820800,1193108,1146880,4275633056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3548424Z","ETW","0","0","2025-11-24 17:06:38.3548424Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,1764003998354842400,,,,,,,,,,,140735346049024,140735346049024,760295,692224,460960534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3548489Z","ETW","0","0","2025-11-24 17:06:38.3548489Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\combase.dll",,,,,,,,,,1764003998354848900,,,,,,,,,,,140735346769920,140735346769920,3798760,3715072,2772520021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3548577Z","ETW","0","0","2025-11-24 17:06:38.3548577Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\shell32.dll",,,,,,,,,,1764003998354857700,,,,,,,,,,,140735355486208,140735355486208,7769948,7663616,2341846616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3548649Z","ETW","0","0","2025-11-24 17:06:38.3548649Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\ole32.dll",,,,,,,,,,1764003998354864900,,,,,,,,,,,140735363219456,140735363219456,1689904,1667072,1018821057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3548722Z","ETW","0","0","2025-11-24 17:06:38.3548722Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,1764003998354872300,,,,,,,,,,,140735366103040,140735366103040,899838,880640,2878277657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3548805Z","ETW","0","0","2025-11-24 17:06:38.3548805Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,1764003998354880500,,,,,,,,,,,140735368724480,140735368724480,761372,737280,71854833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3548961Z","ETW","0","0","2025-11-24 17:06:38.3548961Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,1764003998354896100,,,,,,,,,,,140735369969664,140735369969664,716301,679936,3291623140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3549029Z","ETW","0","0","2025-11-24 17:06:38.3549029Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,1764003998354902900,,,,,,,,,,,140735370690560,140735370690560,783429,720896,2294669044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3549104Z","ETW","0","0","2025-11-24 17:06:38.3549104Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\imm32.dll",,,,,,,,,,1764003998354910400,,,,,,,,,,,140735371476992,140735371476992,233556,200704,1625678811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3549168Z","ETW","0","0","2025-11-24 17:06:38.3549168Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\user32.dll",,,,,,,,,,1764003998354916800,,,,,,,,,,,140735371739136,140735371739136,1923284,1863680,675224942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3549244Z","ETW","0","0","2025-11-24 17:06:38.3549244Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,1764003998354924500,,,,,,,,,,,140735375605760,140735375605760,479562,421888,2142510382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3549312Z","ETW","0","0","2025-11-24 17:06:38.3549312Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,1764003998354931200,,,,,,,,,,,140735376064512,140735376064512,1029623,991232,2858041650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3549374Z","ETW","0","0","2025-11-24 17:06:38.3549374Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\gdi32.dll",,,,,,,,,,1764003998354937400,,,,,,,,,,,140735377113088,140735377113088,230873,176128,527442843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3549433Z","ETW","0","0","2025-11-24 17:06:38.3549433Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info ","11136 <not found>",7544,,,"11136 <not found>",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,1764003998354943300,,,,,,,,,,,140735377571840,140735377571840,2537167,2523136,2626650689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3549642Z","ETW","1","0","2025-11-24 17:06:38.3549642Z","Microsoft-Windows-Kernel-Process",2,"ProcessStop Stop ","11136 <not found>",7544,,,"11136 <not found>",,,"SearchProtocol",,,,,,,,,,1764003998354964200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2330624,3162112,231727515,134084774491128485,0,134084775982912327,104,0,5235,9,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3969466Z","ETW","1","0","2025-11-24 17:06:38.3969466Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5044 svchost.exe",5696,,," 5044 svchost.exe",,,,,,,,,,,,,1764003998396946600,18446663850633850880,18446663850633826304,140735378054080,0,247638687744,5696,247640621056,247640588288,140735378054080,363998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3969894Z","ETW","1","0","2025-11-24 17:06:38.3969894Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3412 svchost.exe",3684,,," 3412 svchost.exe",,,,,,,,,,,,,1764003998396989400,18446663850651750400,18446663850651725824,140735378054080,0,321301733376,3684,321304133632,321304100864,140735378054080,617853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3970164Z","ETW","1","0","2025-11-24 17:06:38.3970164Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 4548 svchost.exe",7368,,," 4548 svchost.exe",,,,,,,,,,,,,1764003998397016400,18446663850656145408,18446663850656120832,140735378054080,0,1060947501056,7368,1060951293952,1060951261184,140735378054080,851340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.3970696Z","ETW","1","0","2025-11-24 17:06:38.3970696Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 4548 svchost.exe",5016,,," 4548 svchost.exe",,,,,,,,,,,,,1764003998397069600,18446663850634080256,18446663850634055680,140735378054080,0,1060947484672,5016,1060950769664,1060950736896,140735378054080,2970826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.4129603Z","ETW","1","0","2025-11-24 17:06:38.4129603Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5496 svchost.exe",7968,,," 5496 svchost.exe",,,,,,,,,,,,,1764003998412960300,18446663850634309632,18446663850634285056,140735378054080,0,310381395968,7968,310384263168,310384230400,140735378054080,625775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.4129880Z","ETW","1","0","2025-11-24 17:06:38.4129880Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5496 svchost.exe",6504,,," 5496 svchost.exe",,,,,,,,,,,,,1764003998412988000,18446663850669150208,18446663850669125632,140735378054080,0,310381404160,6504,310384787456,310384754688,140735378054080,896982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.4607230Z","ETW","1","0","2025-11-24 17:06:38.4607230Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5708 ShellHost.exe",12172,,," 5708 ShellHost.exe",,,,,,,,,,,,,1764003998460723000,18446663850642784256,18446663850642759680,140735378054080,0,859693309952,12172,859694956544,859694944256,140735378054080,1425439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.4607976Z","ETW","1","0","2025-11-24 17:06:38.4607976Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5708 ShellHost.exe",6760,,," 5708 ShellHost.exe",,,,,,,,,,,,,1764003998460797600,18446663850645254144,18446663850645229568,140735378054080,0,859693318144,6760,859695480832,859695472640,140735378054080,829086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.4817759Z","myETW","0","0","2025-11-24 17:06:38.900187700Z","Hook-Provider",7007,"HookTask"," 3488 MsMpEng.exe",,,," 3488 MsMpEng.exe",,"NtQueryInformationProcess with InfoClass=ProcessDeviceMap",,,,,,,,,,,1764003998481775900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.4921202Z","myETW","0","0","2025-11-24 17:06:38.910353500Z","Hook-Provider",7007,"HookTask"," 3488 MsMpEng.exe",,,," 4488 EDRi.exe",,"NtOpenProcess with 0x1000:PROCESS_QUERY_LIMITED_INFORMATION",,,,,,,,,,,1764003998492120200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.4921951Z","myETW","0","0","2025-11-24 17:06:38.910434600Z","Hook-Provider",7007,"HookTask"," 3488 MsMpEng.exe",,,," 4488 EDRi.exe",,"NtClose process",,,,,,,,,,,1764003998492195100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.4922119Z","myETW","0","0","2025-11-24 17:06:38.910413700Z","Hook-Provider",7007,"HookTask"," 3488 MsMpEng.exe",,,," 4488 EDRi.exe",,"NtQueryInformationProcess with InfoClass=ProcessSessionInformation",,,,,,,,,,,1764003998492211900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-24 17:06:38.6676315Z","ETW","1","0","2025-11-24 17:06:38.6676315Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5972 svchost.exe",5544,,," 5972 svchost.exe",,,,,,,,,,,,,1764003998667631500,18446663850652639232,18446663850652614656,140735378054080,0,168331624448,5544,168334196736,168334163968,140735378054080,219908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
