timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,cycletime,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,channel,eventid,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,id,process,reason,threadtime,action,key,vault,fullregionsize,lastprotectionmask,targetaddress,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,featureid,data,startstop,deltacpu,deltawall,devicename,devicenamelength,drivername,drivernamelength,accessmask,washardened,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,classification,eventtype,fileid,fileusn,info,scansource,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,first resource path,first resource type,resource count,scan source,type,startqpc,actionstatus,allsigseqs,allsigshas,determination,enginereportguid,etwdatareporttype,extradatajson,islatent,ispassivemode,processcommandline,processcreationtime,processpath,realpath,reporttype,resourcedata,resourceschema,rtpprocesscreationtime,rtpprocessid,scantype,sha1,sha256,threatname,vpath,count,terminationtime,records,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-12-01 07:29:59.9007301Z","myETW","1","1","2025-12-01 07:29:59.900593400Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtReadFile C:\Users\Public\Downloads\attack-299.exe",,,,,,,,,,,1764574199900593400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9006895Z","myETW","0","0","2025-12-01 07:29:59.900686600Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtCreateFile \??\MountPointManager with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764574199900686600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9008664Z","myETW","1","1","2025-12-01 07:29:59.900689700Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtReadFile C:\Users\Public\Downloads\attack-299.exe",,,,,,,,,,,1764574199900689700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9007663Z","myETW","0","0","2025-12-01 07:29:59.900760000Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtCreateFile \??\MountPointManager with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764574199900760000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9008823Z","myETW","1","1","2025-12-01 07:29:59.900760400Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtReadFile C:\Users\Public\Downloads\attack-299.exe",,,,,,,,,,,1764574199900760400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9009400Z","myETW","1","1","2025-12-01 07:29:59.900806000Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtReadFile C:\Users\Public\Downloads\attack-299.exe",,,,,,,,,,,1764574199900806000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9008091Z","myETW","0","0","2025-12-01 07:29:59.900806700Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtCreateFile \??\MountPointManager with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764574199900806700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9010130Z","myETW","1","1","2025-12-01 07:29:59.900902600Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtReadFile C:\Users\Public\Downloads\attack-299.exe",,,,,,,,,,,1764574199900902600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9009057Z","myETW","0","0","2025-12-01 07:29:59.900902600Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtCreateFile \??\MountPointManager with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764574199900902600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9010892Z","myETW","1","1","2025-12-01 07:29:59.900938400Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtReadFile C:\Users\Public\Downloads\attack-299.exe",,,,,,,,,,,1764574199900938400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9009777Z","myETW","0","0","2025-12-01 07:29:59.900975600Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtCreateFile \??\MountPointManager with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764574199900975600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9010050Z","myETW","0","0","2025-12-01 07:29:59.901000200Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtCreateFile \??\MountPointManager with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764574199901000200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9011322Z","myETW","1","1","2025-12-01 07:29:59.901015000Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtReadFile C:\Users\Public\Downloads\attack-299.exe",,,,,,,,,,,1764574199901015000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9011771Z","myETW","1","1","2025-12-01 07:29:59.901036400Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtReadFile C:\Users\Public\Downloads\attack-299.exe",,,,,,,,,,,1764574199901036400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9010719Z","myETW","0","0","2025-12-01 07:29:59.901069900Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtCreateFile \??\MountPointManager with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764574199901069900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9011238Z","myETW","0","0","2025-12-01 07:29:59.901119300Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtCreateFile \??\MountPointManager with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764574199901119300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9015261Z","ETW","0","0","2025-12-01 07:29:59.9015261Z","Microsoft-Antimalware-Engine",44,"MetaStoreTask MetaStoreAction","11972 MsMpEng.exe",7124,,,,,,,,0,,,,,,,,1764574199901526100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"insert",6958641481916708259,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9015391Z","ETW","0","0","2025-12-01 07:29:59.9015391Z","Microsoft-Antimalware-Engine",43,"ExpensiveOperationTask ExpensiveOperationBegin","11972 MsMpEng.exe",7124,,,,,"IsSignedFile",,,,,"C:\Users\Public\Downloads\attack-299.exe",,,,,,1764574199901539100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11250000,,,,,,,,,,,,,,,,,,,,,,,2850304,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9015435Z","ETW","0","0","2025-12-01 07:29:59.9015435Z","Microsoft-Antimalware-Engine",43,"ExpensiveOperationTask ExpensiveOperationBegin","11972 MsMpEng.exe",7124,,,,,"GetHashes",,,,,"C:\Users\Public\Downloads\attack-299.exe",,,,,,1764574199901543500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11250000,,,,,,,,,,,,,,,,,,,,,,,2850304,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9017907Z","myETW","1","1","2025-12-01 07:29:59.901555800Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtReadFile C:\Users\Public\Downloads\attack-299.exe",,,,,,,,,,,1764574199901555800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9017566Z","myETW","0","0","2025-12-01 07:29:59.901754100Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtCreateFile \??\MountPointManager with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764574199901754100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9025798Z","myETW","1","1","2025-12-01 07:29:59.902281500Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtReadFile C:\Users\Public\Downloads\attack-299.exe",,,,,,,,,,,1764574199902281500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9025150Z","myETW","0","0","2025-12-01 07:29:59.902509500Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtCreateFile \??\MountPointManager with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764574199902509500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9035017Z","myETW","1","1","2025-12-01 07:29:59.903129300Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtReadFile C:\Users\Public\Downloads\attack-299.exe",,,,,,,,,,,1764574199903129300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9034584Z","myETW","0","0","2025-12-01 07:29:59.903454600Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtCreateFile \??\MountPointManager with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764574199903454600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9043955Z","myETW","1","1","2025-12-01 07:29:59.904081700Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtReadFile C:\Users\Public\Downloads\attack-299.exe",,,,,,,,,,,1764574199904081700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9043634Z","myETW","0","0","2025-12-01 07:29:59.904360900Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtCreateFile \??\MountPointManager with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764574199904360900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9052462Z","myETW","1","1","2025-12-01 07:29:59.904982500Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtReadFile C:\Users\Public\Downloads\attack-299.exe",,,,,,,,,,,1764574199904982500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9052072Z","myETW","0","0","2025-12-01 07:29:59.905203800Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtCreateFile \??\MountPointManager with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764574199905203800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9059286Z","myETW","1","1","2025-12-01 07:29:59.905811600Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtReadFile C:\Users\Public\Downloads\attack-299.exe",,,,,,,,,,,1764574199905811600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9058989Z","myETW","0","0","2025-12-01 07:29:59.905896800Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtCreateFile \??\MountPointManager with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764574199905896800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9061727Z","ETW","0","0","2025-12-01 07:29:59.9061727Z","Microsoft-Antimalware-Engine",67,"ExpensiveOperationTask ExpensiveOperationEnd","11972 MsMpEng.exe",7124,,,,,"GetHashes",,,,,"C:\Users\Public\Downloads\attack-299.exe",,,,,,1764574199906172700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11250000,,,,,,,,,,,,,,,,,,,,,,,2850304,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9062584Z","myETW","0","0","2025-12-01 07:29:59.906185600Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtQueryInformationProcess with InfoClass=ProcessDeviceMap",,,,,,,,,,,1764574199906185600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9063450Z","myETW","1","1","2025-12-01 07:29:59.906337700Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtCreateFile \??\C:\Users\Public\Downloads\attack-299.exe with DesiredAccess=0x80100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE|GENERIC_READ and Disposition='open or fail if not exists'",,,,,,,,,,,1764574199906337700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9065531Z","myETW","1","1","2025-12-01 07:29:59.906464300Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtReadFile C:\Users\Public\Downloads\attack-299.exe",,,,,,,,,,,1764574199906464300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 07:29:59.9065221Z","myETW","0","0","2025-12-01 07:29:59.906519500Z","Hook-Provider",7007,"HookTask","11972 MsMpEng.exe",,,,"11972 MsMpEng.exe",,"NtCreateFile \??\MountPointManager with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764574199906519500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
