timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,action,key,vault,desiredaccess,returncode,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,channel,eventid,id,process,reason,threadtime,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,featureid,data,startstop,deltacpu,deltawall,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,featuretype,keypath,newvalue,oldvalue,usermode,valuename,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,count,processcontextid,terminationtime,classification,eventtype,fileid,fileusn,info,scansource,integritylevel,imagepath,accessmask,washardened,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,operationstatus,targetthreadcreatetime,targetthreadid,bytescopied,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,first resource path,first resource type,resource count,scan source,type,startqpc,linksourcename,linktargetname
"2025-11-25 20:40:37.8681386Z","ETW","0","0","2025-11-25 20:40:37.8681386Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11808 SearchProtocolHost.exe",4356,,,"11808 SearchProtocolHost.exe",,,"C:\Windows\System32\gdi32full.dll",,,,,,,,,,1764103237868138600,140707061432320,140707061432320,1243850,1228800,792084382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8681892Z","myETW","0","0","2025-11-25 20:40:37.296795100Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtCreateFile \??\C:\Windows\System32\user32.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764103237868189200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8682002Z","myETW","0","0","2025-11-25 20:40:37.296783800Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtQueryInformationProcess with InfoClass=ProcessDeviceMap",,,,,,,,,,,1764103237868200200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8682107Z","myETW","0","0","2025-11-25 20:40:37.296814600Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtOpenFile C:\Windows\System32\gdi32full.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE",,,,,,,,,,,1764103237868210700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8683087Z","myETW","0","0","2025-11-25 20:40:37.296897800Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtCreateFile \??\C:\Windows\System32\gdi32.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764103237868308700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8683108Z","myETW","0","0","2025-11-25 20:40:37.296889200Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtQueryInformationProcess with InfoClass=ProcessDeviceMap",,,,,,,,,,,1764103237868310800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8684543Z","myETW","0","0","2025-11-25 20:40:37.297033700Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtCreateFile \??\C:\Windows\System32\gdi32full.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764103237868454300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8684626Z","myETW","0","0","2025-11-25 20:40:37.297023500Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtQueryInformationProcess with InfoClass=ProcessDeviceMap",,,,,,,,,,,1764103237868462600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8699130Z","ETW","0","0","2025-11-25 20:40:37.8699130Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11808 SearchProtocolHost.exe",4356,,,"11808 SearchProtocolHost.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,1764103237869913000,140707033579520,140707033579520,158678,110592,3554393863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8699756Z","myETW","0","0","2025-11-25 20:40:37.298401900Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtOpenFile C:\Windows\System32\kernel.appcore.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE",,,,,,,,,,,1764103237869975600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8700250Z","ETW","0","0","2025-11-25 20:40:37.8700250Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11808 SearchProtocolHost.exe",4356,,,"11808 SearchProtocolHost.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,1764103237870025000,140707091054592,140707091054592,760295,692224,460960534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8700759Z","myETW","0","0","2025-11-25 20:40:37.298493000Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtOpenFile C:\Windows\System32\msvcrt.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE",,,,,,,,,,,1764103237870075900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8701840Z","myETW","0","0","2025-11-25 20:40:37.298589100Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtCreateFile \??\C:\Windows\System32\kernel.appcore.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764103237870184000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8701871Z","myETW","0","0","2025-11-25 20:40:37.298568500Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtQueryInformationProcess with InfoClass=ProcessDeviceMap",,,,,,,,,,,1764103237870187100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8703360Z","myETW","0","0","2025-11-25 20:40:37.298726600Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtCreateFile \??\C:\Windows\System32\msvcrt.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764103237870336000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8703453Z","myETW","0","0","2025-11-25 20:40:37.298715900Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtQueryInformationProcess with InfoClass=ProcessDeviceMap",,,,,,,,,,,1764103237870345300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8704155Z","ETW","0","0","2025-11-25 20:40:37.8704155Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11808 SearchProtocolHost.exe",4356,,,"11808 SearchProtocolHost.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,1764103237870415500,140707059924992,140707059924992,741046,675840,2283238626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8704766Z","myETW","0","0","2025-11-25 20:40:37.298852900Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtOpenFile C:\Windows\System32\bcryptprimitives.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE",,,,,,,,,,,1764103237870476600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8706614Z","myETW","0","0","2025-11-25 20:40:37.299019600Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtCreateFile \??\C:\Windows\System32\bcryptprimitives.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764103237870661400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8706704Z","myETW","0","0","2025-11-25 20:40:37.299001700Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtQueryInformationProcess with InfoClass=ProcessDeviceMap",,,,,,,,,,,1764103237870670400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8709310Z","ETW","0","0","2025-11-25 20:40:37.8709310Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11808 SearchProtocolHost.exe",4356,,,"11808 SearchProtocolHost.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,1764103237870931000,140707068968960,140707068968960,761372,737280,71854833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8709973Z","myETW","0","0","2025-11-25 20:40:37.299321700Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtOpenFile C:\Windows\System32\advapi32.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE",,,,,,,,,,,1764103237870997300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8710412Z","ETW","0","0","2025-11-25 20:40:37.8710412Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11808 SearchProtocolHost.exe",4356,,,"11808 SearchProtocolHost.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,1764103237871041200,140707065626624,140707065626624,716301,679936,3291623140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8710988Z","myETW","0","0","2025-11-25 20:40:37.299413800Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtOpenFile C:\Windows\System32\sechost.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE",,,,,,,,,,,1764103237871098800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8711752Z","myETW","0","0","2025-11-25 20:40:37.299481300Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtCreateFile \??\C:\Windows\System32\advapi32.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764103237871175200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8711863Z","myETW","0","0","2025-11-25 20:40:37.299470500Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtQueryInformationProcess with InfoClass=ProcessDeviceMap",,,,,,,,,,,1764103237871186300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8713497Z","myETW","0","0","2025-11-25 20:40:37.299639500Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtCreateFile \??\C:\Windows\System32\sechost.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764103237871349700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8713557Z","myETW","0","0","2025-11-25 20:40:37.299627500Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtQueryInformationProcess with InfoClass=ProcessDeviceMap",,,,,,,,,,,1764103237871355700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8722102Z","myETW","1","1","2025-11-25 20:40:37.300413700Z","EDRi-Provider",4242,"EDRiTask","11468 EDRi.exe",,,,,,"Before starting the attack exe",,,,,,,,,,,1764103237872210200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8736499Z","ETW","0","0","2025-11-25 20:40:37.8736499Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11808 SearchProtocolHost.exe",4356,,,"11808 SearchProtocolHost.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,1764103237873649900,140707099181056,140707099181056,783429,720896,2294669044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8737359Z","myETW","0","0","2025-11-25 20:40:37.301785200Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtOpenFile C:\Windows\System32\clbcatq.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE",,,,,,,,,,,1764103237873735900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8738351Z","ETW","0","0","2025-11-25 20:40:37.8738351Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","10524 mintty.exe",8484,,,"10524 mintty.exe",8484,,,,,,,,,,,,1764103237873835100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8739274Z","myETW","0","0","2025-11-25 20:40:37.301958400Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtCreateFile \??\C:\Windows\System32\clbcatq.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1764103237873927400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8739394Z","myETW","0","0","2025-11-25 20:40:37.301940300Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtQueryInformationProcess with InfoClass=ProcessDeviceMap",,,,,,,,,,,1764103237873939400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8759092Z","ETW","1","0","2025-11-25 20:40:37.8759092Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","11808 SearchProtocolHost.exe",4356,,,"11808 SearchProtocolHost.exe",,,,,,,,,,,,,1764103237875909200,,,,,,18446740825173843968,18446740825173819392,140700889293072,0,653824315392,16124,653826457600,653826424832,140700889293072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8759970Z","ETW","1","0","2025-11-25 20:40:37.8759970Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","11808 SearchProtocolHost.exe",4356,,,"11808 SearchProtocolHost.exe",,,,,,,,,,,,,1764103237875997000,,,,,,18446740825176371200,18446740825176346624,140700889280384,0,653824323584,12752,653826981888,653826949120,140700889280384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8761918Z","ETW","0","0","2025-11-25 20:40:37.8761918Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11808 SearchProtocolHost.exe",12752,,,"11808 SearchProtocolHost.exe",,,"C:\Windows\System32\ole32.dll",,,,,,,,,,1764103237876191800,140707069755392,140707069755392,1689904,1667072,1018821057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-25 20:40:37.8762665Z","myETW","0","0","2025-11-25 20:40:37.304063500Z","Hook-Provider",7007,"HookTask"," 3520 MsMpEng.exe",,,," 3520 MsMpEng.exe",,"NtOpenFile C:\Windows\System32\ole32.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE",,,,,,,,,,,1764103237876266500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
