timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,cycletime,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,allocationtype
"2025-12-15 14:17:13.7889589Z","ETW","0","0","2025-12-15 14:17:13.7889589Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1272 svchost.exe",288,,," 4600 WmiPrvSE.exe",8732,,,,,,,,,,,,,,,,,,1765808233788958900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7890296Z","ETW","0","0","2025-12-15 14:17:13.7890296Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1272 svchost.exe",288,,," 4600 WmiPrvSE.exe",8732,,,,,,,,,,,,,,,,,,1765808233789029700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7890333Z","ETW","0","0","2025-12-15 14:17:13.7890333Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1272 svchost.exe",288,,," 4600 WmiPrvSE.exe",8732,,,,,,,,,,,,,,,,,,1765808233789033300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7891699Z","ETW","0","0","2025-12-15 14:17:13.7891699Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3152 svchost.exe",8480,,," 4600 WmiPrvSE.exe",8732,,,,,,,,,,,,,,,,,,1765808233789169900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7895021Z","ETW","0","0","2025-12-15 14:17:13.7895021Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3152 svchost.exe",8480,,," 4600 WmiPrvSE.exe",8732,,,,,,,,,,,,,,,,,,1765808233789502100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7897954Z","ETW","0","0","2025-12-15 14:17:13.7897954Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3152 svchost.exe",8480,,," 4600 WmiPrvSE.exe",8732,,,,,,,,,,,,,,,,,,1765808233789795400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7899441Z","ETW","0","0","2025-12-15 14:17:13.7899441Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3152 svchost.exe",8480,,," 4600 WmiPrvSE.exe",8732,,,,,,,,,,,,,,,,,,1765808233789944100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7902485Z","ETW","0","0","2025-12-15 14:17:13.7902485Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3152 svchost.exe",4232,,," 4600 WmiPrvSE.exe",4720,,,,,,,,,,,,,,,,,,1765808233790248500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7903496Z","ETW","0","0","2025-12-15 14:17:13.7903496Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3152 svchost.exe",4232,,," 4600 WmiPrvSE.exe",4720,,,,,,,,,,,,,,,,,,1765808233790349600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7904158Z","ETW","0","0","2025-12-15 14:17:13.7904158Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3152 svchost.exe",4232,,," 4600 WmiPrvSE.exe",4720,,,,,,,,,,,,,,,,,,1765808233790415800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7906884Z","ETW","0","0","2025-12-15 14:17:13.7906884Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",800,,," 4600 WmiPrvSE.exe",4720,,,,,,,,,,,,,,,,,,1765808233790688400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7907904Z","ETW","0","0","2025-12-15 14:17:13.7907904Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3152 svchost.exe",4232,,," 4600 WmiPrvSE.exe",4720,,,,,,,,,,,,,,,,,,1765808233790790400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7909163Z","ETW","0","0","2025-12-15 14:17:13.7909163Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3152 svchost.exe",4232,,," 4600 WmiPrvSE.exe",4720,,,,,,,,,,,,,,,,,,1765808233790916300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7910005Z","ETW","0","0","2025-12-15 14:17:13.7910005Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3152 svchost.exe",4232,,," 4600 WmiPrvSE.exe",4720,,,,,,,,,,,,,,,,,,1765808233791000500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7912303Z","ETW","0","0","2025-12-15 14:17:13.7912303Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3152 svchost.exe",2416,,," 3296 vmtoolsd.exe",5228,,,,,,,,,,,,,,,,,,1765808233791230300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7913187Z","ETW","0","0","2025-12-15 14:17:13.7913187Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3152 svchost.exe",2416,,," 3296 vmtoolsd.exe",5228,,,,,,,,,,,,,,,,,,1765808233791318700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7913819Z","ETW","0","0","2025-12-15 14:17:13.7913819Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3152 svchost.exe",2416,,," 3296 vmtoolsd.exe",5228,,,,,,,,,,,,,,,,,,1765808233791381900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7915736Z","ETW","0","0","2025-12-15 14:17:13.7915736Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3152 svchost.exe",2416,,," 3296 vmtoolsd.exe",5228,,,,,,,,,,,,,,,,,,1765808233791573600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7918359Z","ETW","0","0","2025-12-15 14:17:13.7918359Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3152 svchost.exe",2416,,," 3296 vmtoolsd.exe",5228,,,,,,,,,,,,,,,,,,1765808233791835900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7918361Z","ETW","0","0","2025-12-15 14:17:13.7918361Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4600 WmiPrvSE.exe",4720,,," 3152 svchost.exe",7548,,,,,,,,,,,,,,,,,,1765808233791836100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7918393Z","ETW","0","0","2025-12-15 14:17:13.7918393Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4600 WmiPrvSE.exe",4720,,," 3152 svchost.exe",7548,,,,,,,,,,,,,,,,,,1765808233791839300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7919102Z","ETW","0","0","2025-12-15 14:17:13.7919102Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3152 svchost.exe",2416,,," 3296 vmtoolsd.exe",5228,,,,,,,,,,,,,,,,,,1765808233791910200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7919326Z","ETW","0","0","2025-12-15 14:17:13.7919326Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3152 svchost.exe",4232,,," 4600 WmiPrvSE.exe",4720,,,,,,,,,,,,,,,,,,1765808233791932600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7920068Z","ETW","0","0","2025-12-15 14:17:13.7920068Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3152 svchost.exe",2416,,," 3296 vmtoolsd.exe",5228,,,,,,,,,,,,,,,,,,1765808233792006800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7925753Z","ETW","0","0","2025-12-15 14:17:13.7925753Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4600 WmiPrvSE.exe",4720,,," 3152 svchost.exe",8428,,,,,,,,,,,,,,,,,,1765808233792575300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7925793Z","ETW","0","0","2025-12-15 14:17:13.7925793Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4600 WmiPrvSE.exe",4720,,," 3152 svchost.exe",8428,,,,,,,,,,,,,,,,,,1765808233792579300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7926999Z","ETW","0","0","2025-12-15 14:17:13.7926999Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",800,,," 4600 WmiPrvSE.exe",4720,,,,,,,,,,,,,,,,,,1765808233792699900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7928783Z","ETW","0","0","2025-12-15 14:17:13.7928783Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",800,,," 4600 WmiPrvSE.exe",4720,,,,,,,,,,,,,,,,,,1765808233792878300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7929691Z","ETW","0","0","2025-12-15 14:17:13.7929691Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3152 svchost.exe",4232,,," 4600 WmiPrvSE.exe",4720,,,,,,,,,,,,,,,,,,1765808233792969100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7930735Z","ETW","0","0","2025-12-15 14:17:13.7930735Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3152 svchost.exe",4232,,," 4600 WmiPrvSE.exe",4720,,,,,,,,,,,,,,,,,,1765808233793073500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7932538Z","ETW","0","0","2025-12-15 14:17:13.7932538Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3152 svchost.exe",2416,,," 3296 vmtoolsd.exe",5228,,,,,,,,,,,,,,,,,,1765808233793253800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:13.7933175Z","ETW","0","0","2025-12-15 14:17:13.7933175Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3152 svchost.exe",2416,,," 3296 vmtoolsd.exe",5228,,,,,,,,,,,,,,,,,,1765808233793317500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:14.5529074Z","ETW","0","0","2025-12-15 14:17:14.5529074Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 6572 svchost.exe",9508,,," 6720 explorer.exe",5916,,,,,,,,,,,,,,,,,,1765808234552907400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:14.5529186Z","ETW","0","0","2025-12-15 14:17:14.5529186Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 6572 svchost.exe",9508,,," 6720 explorer.exe",5916,,,,,,,,,,,,,,,,,,1765808234552918600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:14.6466541Z","ETW","0","0","2025-12-15 14:17:14.6466541Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3580 svchost.exe",4972,,," 3152 svchost.exe",2416,,,,,,,,,,,,,,,,,,1765808234646654100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:14.6466584Z","ETW","0","0","2025-12-15 14:17:14.6466584Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3580 svchost.exe",4972,,," 3152 svchost.exe",2416,,,,,,,,,,,,,,,,,,1765808234646658400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:15.8217967Z","ETW","0","0","2025-12-15 14:17:15.8217967Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4396 cywscsvc.exe",4480,,," 3164 cyserver.exe",3940,,,,,,,,,,,,,,,,,,1765808235821796700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:15.8223006Z","ETW","0","0","2025-12-15 14:17:15.8223006Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  960 svchost.exe",8912,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,,,,,,,1765808235822300600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:15.8223045Z","ETW","0","0","2025-12-15 14:17:15.8223045Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  960 svchost.exe",8912,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,,,,,,,1765808235822304500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:15.8224382Z","ETW","0","0","2025-12-15 14:17:15.8224382Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3580 svchost.exe",4972,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,,,,,,,1765808235822438200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:15.8224434Z","ETW","0","0","2025-12-15 14:17:15.8224434Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3580 svchost.exe",4972,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,,,,,,,1765808235822443400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:15.8229824Z","ETW","0","0","2025-12-15 14:17:15.8229824Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4396 cywscsvc.exe",4480,,," 3164 cyserver.exe",3940,,,,,,,,,,,,,,,,,,1765808235822982500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:15.8232278Z","ETW","0","0","2025-12-15 14:17:15.8232278Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  960 svchost.exe",8912,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,,,,,,,1765808235823227800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:15.8232315Z","ETW","0","0","2025-12-15 14:17:15.8232315Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  960 svchost.exe",8912,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,,,,,,,1765808235823231500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:15.8233885Z","ETW","0","0","2025-12-15 14:17:15.8233885Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3580 svchost.exe",4972,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,,,,,,,1765808235823388500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:15.8233951Z","ETW","0","0","2025-12-15 14:17:15.8233951Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3580 svchost.exe",4972,,," 4396 cywscsvc.exe",5124,,,,,,,,,,,,,,,,,,1765808235823395100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:16.3219179Z","ETW","0","0","2025-12-15 14:17:16.3219179Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",10224,,," 8188 vmtoolsd.exe",4820,,,,,,,,,,,,,,,,,,1765808236321917900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:16.3220479Z","ETW","0","0","2025-12-15 14:17:16.3220479Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",10224,,," 8188 vmtoolsd.exe",4820,,,,,,,,,,,,,,,,,,1765808236322047900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:16.3222107Z","ETW","0","0","2025-12-15 14:17:16.3222107Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",10224,,," 8188 vmtoolsd.exe",4820,,,,,,,,,,,,,,,,,,1765808236322210700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:16.3222609Z","ETW","0","0","2025-12-15 14:17:16.3222609Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",10224,,," 8188 vmtoolsd.exe",4820,,,,,,,,,,,,,,,,,,1765808236322260900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:16.3223324Z","ETW","0","0","2025-12-15 14:17:16.3223324Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",10224,,," 8188 vmtoolsd.exe",4820,,,,,,,,,,,,,,,,,,1765808236322332400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:17.5369699Z","ETW","1","0","2025-12-15 14:17:17.5369699Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3164 cyserver.exe",5544,,," 3164 cyserver.exe",,,,,,,,,,,,,18446684154608549888,18446684154608521216,140729467564464,38,1060802576384,5544,1765808237536969900,1058718875648,1058718867456,140729467564464,,,,,,413928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:17.5370799Z","ETW","1","0","2025-12-15 14:17:17.5370799Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 3164 cyserver.exe",5592,,," 3164 cyserver.exe",,,,,,,,,,,,,18446684154608549888,18446684154608521216,140729467564464,38,1060802600960,9776,1765808237537079900,1058718875648,1058718871552,140729467564464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:17.5371006Z","ETW","0","0","2025-12-15 14:17:17.5371006Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 cyserver.exe",5592,,," 3164 cyserver.exe",9776,,,,,,,,,,,,,,,,,,1765808237537100600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:17.5682685Z","ETW","0","0","2025-12-15 14:17:17.5682685Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 6572 svchost.exe",9508,,," 6720 explorer.exe",5916,,,,,,,,,,,,,,,,,,1765808237568268500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:17.5682796Z","ETW","0","0","2025-12-15 14:17:17.5682796Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 6572 svchost.exe",9508,,," 6720 explorer.exe",5916,,,,,,,,,,,,,,,,,,1765808237568279600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:18.3182609Z","ETW","1","0","2025-12-15 14:17:18.3182609Z","Microsoft-Windows-Kernel-Network",15,"KERNEL_NETWORK_TASK_TCPIP Connection accepted. "," 3296 vmtoolsd.exe",3600,," 9156 svchost.exe",,,,,,,,,,,,,,,,,,,,1765808238318260900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,292230572,35566,1460,2102400,8,1,275453356,0,0,8,30,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:17:18.5276186Z","ETW","1","0","2025-12-15 14:17:18.5276186Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3164 cyserver.exe",7648,,," 3164 cyserver.exe",,,,,,,,,,,,,18446684154599931904,18446684154599903232,140729491358000,38,1060802551808,7648,1765808238527618600,1058772353024,1058772316160,140729491358000,,,,,,3567233974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
