timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,data,startstop,threadtime,records,vault,deltacpu,deltawall,id,process,reason,action,key,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,attrid,attrseq,attrsubset,featureid,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,accessmask,washardened,oldfilename,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,operationstatus,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,targetthreadcreatetime,targetthreadid,allocationtype,baseaddress,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,classification,eventtype,fileid,fileusn,info,scansource,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,bytescopied,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,first resource path,first resource type,resource count,scan source,type,startqpc,channel,eventid,count,terminationtime,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-12-01 15:58:06.1555598Z","myETW","0","0","2025-12-01 15:58:06.155554000Z","Hook-Provider",7007,"HookTask"," 3444 MsMpEng.exe",,,," 3444 MsMpEng.exe",,"NtOpenFile \??\C:\WINDOWS\system32\CatRoot2\ with DesiredAccess=0x100001:FILE_READ_DATA|SYNCHRONIZE",,,,,,,,,,,1764604686155554000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1556441Z","myETW","0","0","2025-12-01 15:58:06.155638800Z","Hook-Provider",7007,"HookTask"," 3444 MsMpEng.exe",,,," 3444 MsMpEng.exe",,"NtCreateFile \??\C:\WINDOWS\system32\catroot with DesiredAccess=0x100001:FILE_READ_DATA|SYNCHRONIZE and Disposition='create or fail if exists'",,,,,,,,,,,1764604686155638800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1558008Z","myETW","0","0","2025-12-01 15:58:06.155795800Z","Hook-Provider",7007,"HookTask"," 3444 MsMpEng.exe",,,," 3444 MsMpEng.exe",,"NtOpenFile \??\C:\WINDOWS\system32\catroot with DesiredAccess=0x20000:READ_CONTROL",,,,,,,,,,,1764604686155795800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1558546Z","myETW","0","0","2025-12-01 15:58:06.155850900Z","Hook-Provider",7007,"HookTask"," 3444 MsMpEng.exe",,,," 3444 MsMpEng.exe",,"NtCreateFile \??\C:\WINDOWS\system32\catroot2 with DesiredAccess=0x100001:FILE_READ_DATA|SYNCHRONIZE and Disposition='create or fail if exists'",,,,,,,,,,,1764604686155850900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1559608Z","myETW","0","0","2025-12-01 15:58:06.155956900Z","Hook-Provider",7007,"HookTask"," 3444 MsMpEng.exe",,,," 3444 MsMpEng.exe",,"NtOpenFile \??\C:\WINDOWS\system32\catroot2 with DesiredAccess=0x20000:READ_CONTROL",,,,,,,,,,,1764604686155956900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1562346Z","myETW","0","0","2025-12-01 15:58:06.156230600Z","Hook-Provider",7007,"HookTask"," 3444 MsMpEng.exe",,,," 3444 MsMpEng.exe",,"NtCreateFile \??\C:\WINDOWS\system32\catroot with DesiredAccess=0x100001:FILE_READ_DATA|SYNCHRONIZE and Disposition='create or fail if exists'",,,,,,,,,,,1764604686156230600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1563195Z","myETW","0","0","2025-12-01 15:58:06.156316400Z","Hook-Provider",7007,"HookTask"," 3444 MsMpEng.exe",,,," 3444 MsMpEng.exe",,"NtOpenFile \??\C:\WINDOWS\system32\catroot with DesiredAccess=0x20000:READ_CONTROL",,,,,,,,,,,1764604686156316400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1563469Z","myETW","0","0","2025-12-01 15:58:06.156344300Z","Hook-Provider",7007,"HookTask"," 3444 MsMpEng.exe",,,," 3444 MsMpEng.exe",,"NtCreateFile \??\C:\WINDOWS\system32\catroot2 with DesiredAccess=0x100001:FILE_READ_DATA|SYNCHRONIZE and Disposition='create or fail if exists'",,,,,,,,,,,1764604686156344300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1564206Z","myETW","0","0","2025-12-01 15:58:06.156417700Z","Hook-Provider",7007,"HookTask"," 3444 MsMpEng.exe",,,," 3444 MsMpEng.exe",,"NtOpenFile \??\C:\WINDOWS\system32\catroot2 with DesiredAccess=0x20000:READ_CONTROL",,,,,,,,,,,1764604686156417700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1572501Z","ETW","1","1","2025-12-01 15:58:06.1572501Z","Microsoft-Antimalware-Engine",3,"Message  Info "," 3444 MsMpEng.exe",5912,,,,,"C:\Users\Public\Downloads\attack-603.exe is NOT trusted. Checking Trust? 1",,,,,,,,,,,1764604686157250100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1572517Z","ETW","1","1","2025-12-01 15:58:06.1572517Z","Microsoft-Antimalware-Engine",3,"Message  Info "," 3444 MsMpEng.exe",5912,,,,,"IsSignedFile failed on C:\Users\Public\Downloads\attack-603.exe (CheckTrust=1)",,,,,,,,,,,1764604686157251700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1572539Z","ETW","0","0","2025-12-01 15:58:06.1572539Z","Microsoft-Antimalware-Engine",67,"ExpensiveOperationTask ExpensiveOperationEnd"," 3444 MsMpEng.exe",5912,,,,,"IsSignedFile",,,,,"C:\Users\Public\Downloads\attack-603.exe",,,,,,1764604686157253900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38400,false,63750000,,,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1577866Z","myETW","0","0","2025-12-01 15:58:06.157782400Z","Hook-Provider",7007,"HookTask"," 3444 MsMpEng.exe",,,," 3444 MsMpEng.exe",,"NtOpenFile \??\C:\ProgramData\Microsoft\Windows Defender\Scans\History\Store\ with DesiredAccess=0x100000:SYNCHRONIZE",,,,,,,,,,,1764604686157782400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1578508Z","myETW","0","0","2025-12-01 15:58:06.157847000Z","Hook-Provider",7007,"HookTask"," 3444 MsMpEng.exe",,,," 3444 MsMpEng.exe",,"NtCreateFile \??\C:\ProgramData\Microsoft\Windows Defender\Scans\History\Store with DesiredAccess=0x100001:FILE_READ_DATA|SYNCHRONIZE and Disposition='create or fail if exists'",,,,,,,,,,,1764604686157847000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1579789Z","myETW","0","0","2025-12-01 15:58:06.157974900Z","Hook-Provider",7007,"HookTask"," 3444 MsMpEng.exe",,,," 3444 MsMpEng.exe",,"NtCreateFile \??\C:\ProgramData\Microsoft\Windows Defender\Scans\History\Store\BEB3396368321359AC2DD2CD3A455E85 with DesiredAccess=0xC0100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE|GENERIC_WRITE|GENERIC_READ and Disposition='create or fail if exists'",,,,,,,,,,,1764604686157974900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1581672Z","ETW","1","1","2025-12-01 15:58:06.1581672Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3444 MsMpEng.exe",5912,,,,,,"C:\ProgramData\Microsoft\Windows Defender\Scans\History\Store\BEB3396368321359AC2DD2CD3A455E85",,,,,,,,,,1764604686158167200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33685600,18446615440413686368,18446615440310221320,5912,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1581738Z","ETW","1","1","2025-12-01 15:58:06.1581738Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3444 MsMpEng.exe",5912,,,,,,"C:\ProgramData\Microsoft\Windows Defender\Scans\History\Store\BEB3396368321359AC2DD2CD3A455E85",,,,,,,,,,1764604686158173800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446677017645752768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1587834Z","ETW","0","0","2025-12-01 15:58:06.1587834Z","Microsoft-Antimalware-Engine",44,"MetaStoreTask MetaStoreAction"," 3444 MsMpEng.exe",5912,,,,,,,,0,,,,,,,,1764604686158783400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,"insert",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1589704Z","ETW","0","0","2025-12-01 15:58:06.1589704Z","Microsoft-Antimalware-Engine",6,"Stream scan request  Stop "," 3444 MsMpEng.exe",5912,,"12784 EDRi.exe",,,,"C:\Users\Public\Downloads\attack-603.exe",,,,,,,,,,1764604686158970400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63906250,,,,,2646280779,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\EDRi.exe",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1590635Z","ETW","0","0","2025-12-01 15:58:06.1590635Z","Microsoft-Antimalware-Engine",72,"Behavior Monitoring  BmFileChangeEx"," 3444 MsMpEng.exe",10176,,"12784 EDRi.exe",,,,"C:\Users\Public\Downloads\attack-603.exe",,,,,,,,,,1764604686159063500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1591255Z","ETW","0","0","2025-12-01 15:58:06.1591255Z","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3444 MsMpEng.exe",3212,,"12784 EDRi.exe",,,,,,,,,,,,,,1764604686159125500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16384,165522,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1594614Z","ETW","0","0","2025-12-01 15:58:06.1594614Z","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 3444 MsMpEng.exe",3212,,"12784 EDRi.exe",,,,,,,,,,,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\EDRi.exe","C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\EDRi.exe --edr-profile Defender -a LsassReader-antiEmulation -t -d",1764604686159461400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1606073Z","ETW","0","0","2025-12-01 15:58:06.1606073Z","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3444 MsMpEng.exe",3212,,"12784 EDRi.exe",,,,,,,,,,,,,,1764604686160607300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16384,165522,0,,false,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1606757Z","ETW","0","0","2025-12-01 15:58:06.1606757Z","Microsoft-Antimalware-Engine",44,"MetaStoreTask MetaStoreAction"," 3444 MsMpEng.exe",3212,,,,,,,,2147943568,,,,,,,,1764604686160675700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,"query",16459306662518820224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1606796Z","ETW","0","0","2025-12-01 15:58:06.1606796Z","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3444 MsMpEng.exe",3212,,"12784 EDRi.exe",,,,,,,,,,,,,,1764604686160679600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389,165522,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1611053Z","ETW","1","0","2025-12-01 15:58:06.1611053Z","Microsoft-Antimalware-Engine",59,"Message  Info "," 3444 MsMpEng.exe",3212,,,,,,,,0,"Behavior:Win32/AcroDrop",,"0x4AB3D92E073D","912b3bdb1e2f132d8e10cd5db68e45cd5abd40c3",,,,1764604686161105300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1611499Z","ETW","0","0","2025-12-01 15:58:06.1611499Z","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3444 MsMpEng.exe",3212,,"12784 EDRi.exe",,,,,,,,,,,,,,1764604686161150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389,165522,0,,false,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1611524Z","ETW","0","0","2025-12-01 15:58:06.1611524Z","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3444 MsMpEng.exe",3212,,"12784 EDRi.exe",,,,,,,,,,,,,,1764604686161152400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389,165522,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1612275Z","ETW","0","0","2025-12-01 15:58:06.1612275Z","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3444 MsMpEng.exe",3212,,"12784 EDRi.exe",,,,,,,,,,,,,,1764604686161227500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389,165522,0,,false,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1612305Z","ETW","0","0","2025-12-01 15:58:06.1612305Z","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3444 MsMpEng.exe",3212,,"12784 EDRi.exe",,,,,,,,,,,,,,1764604686161230500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389,165522,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1612953Z","ETW","0","0","2025-12-01 15:58:06.1612953Z","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3444 MsMpEng.exe",3212,,"12784 EDRi.exe",,,,,,,,,,,,,,1764604686161295300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389,165522,0,,false,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1612974Z","ETW","0","0","2025-12-01 15:58:06.1612974Z","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3444 MsMpEng.exe",3212,,"12784 EDRi.exe",,,,,,,,,,,,,,1764604686161297400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389,165522,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1613425Z","ETW","0","0","2025-12-01 15:58:06.1613425Z","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3444 MsMpEng.exe",3212,,"12784 EDRi.exe",,,,,,,,,,,,,,1764604686161342500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389,165522,0,,false,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1613615Z","ETW","0","0","2025-12-01 15:58:06.1613615Z","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3444 MsMpEng.exe",3212,,"12784 EDRi.exe",,,,,,,,,,,,,,1764604686161361500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16401,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1613911Z","ETW","0","0","2025-12-01 15:58:06.1613911Z","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3444 MsMpEng.exe",6772,,"13824 kdu.exe",,,,,,,,,,,,,,1764604686161391100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16384,165522,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1617691Z","ETW","0","0","2025-12-01 15:58:06.1617691Z","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3444 MsMpEng.exe",6772,,"13824 kdu.exe",,,,,,,,,,,,,,1764604686161769100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16384,165522,1,,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1617801Z","ETW","0","0","2025-12-01 15:58:06.1617801Z","Microsoft-Antimalware-Engine",44,"MetaStoreTask MetaStoreAction"," 3444 MsMpEng.exe",6772,,,,,,,,2147943568,,,,,,,,1764604686161780100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,"query",16459306662518820224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1617830Z","ETW","0","0","2025-12-01 15:58:06.1617830Z","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3444 MsMpEng.exe",6772,,"13824 kdu.exe",,,,,,,,,,,,,,1764604686161783000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389,165522,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1619126Z","ETW","0","0","2025-12-01 15:58:06.1619126Z","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3444 MsMpEng.exe",6772,,"13824 kdu.exe",,,,,,,,,,,,,,1764604686161912600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389,165522,1,,false,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1619157Z","ETW","0","0","2025-12-01 15:58:06.1619157Z","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3444 MsMpEng.exe",6772,,"13824 kdu.exe",,,,,,,,,,,,,,1764604686161915700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389,165522,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1619771Z","ETW","0","0","2025-12-01 15:58:06.1619771Z","Microsoft-Antimalware-Engine",44,"MetaStoreTask MetaStoreAction"," 3444 MsMpEng.exe",3212,,,,,,,,2147943568,,,,,,,,1764604686161977100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,"query",14938218572906974502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-01 15:58:06.1619778Z","ETW","0","0","2025-12-01 15:58:06.1619778Z","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3444 MsMpEng.exe",6772,,"13824 kdu.exe",,,,,,,,,,,,,,1764604686161977800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389,165522,1,,false,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
