timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,desiredaccess,linksourcename,linktargetname,returncode,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,classification,eventtype,fileid,fileusn,info,scansource,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid,engineid,threadtime,startqpc,channel,eventid,accessmask,washardened,featureid,fullregionsize,lastprotectionmask,targetaddress,data,startstop,deltacpu,deltawall,id,process,reason,cycletime,creationtime,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-11-18 11:16:17.2377170Z","2025-11-18 11:16:17.2377170Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577237717000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446735872236683264,18446735872236658688,2844414902272,0,945317986304,10356,945319575552,945319567360,2844414902272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2378862Z","2025-11-18 11:16:17.2378862Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577237886200,,,,,,,,,2844414967808,134079381648508291,4932,0,0,0,21110623253299804,134079381648508325,3944,134079381648508291,4932,0,0,0,21110623253299804,"R-X",4096,134079381660291860,0,0,0,21110623253299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844414967808,4,4096,"",0,4096,131072,,,,,,,,,,,4096,"RW-",2844414967808,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2379100Z","2025-11-18 11:16:17.2379100Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577237910000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446735872236683264,18446735872236658688,2844414967808,0,945317994496,11148,945319575552,945319567360,2844414967808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2380901Z","2025-11-18 11:16:17.2380901Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577238090100,,,,,,,,,2844415033344,134079381648508291,4932,0,0,0,21110623253299804,134079381648508325,3944,134079381648508291,4932,0,0,0,21110623253299804,"R-X",4096,134079381660291860,0,0,0,21110623253299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844415033344,4,4096,"",0,4096,131072,,,,,,,,,,,4096,"RW-",2844415033344,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2381161Z","2025-11-18 11:16:17.2381161Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577238116100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446735872236683264,18446735872236658688,2844415033344,0,945318002688,7860,945319575552,945319567360,2844415033344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2382829Z","2025-11-18 11:16:17.2382829Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577238282900,,,,,,,,,2844415098880,134079381648508291,4932,0,0,0,21110623253299804,134079381648508325,3944,134079381648508291,4932,0,0,0,21110623253299804,"R-X",4096,134079381660291860,0,0,0,21110623253299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844415098880,4,4096,"",0,4096,131072,,,,,,,,,,,4096,"RW-",2844415098880,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2383181Z","2025-11-18 11:16:17.2383181Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577238318100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446735872236683264,18446735872236658688,2844415098880,0,945318010880,10600,945319575552,945319567360,2844415098880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2384840Z","2025-11-18 11:16:17.2384840Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577238484000,,,,,,,,,2844415164416,134079381648508291,4932,0,0,0,21110623253299804,134079381648508325,3944,134079381648508291,4932,0,0,0,21110623253299804,"R-X",4096,134079381660291860,0,0,0,21110623253299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844415164416,4,4096,"",0,4096,131072,,,,,,,,,,,4096,"RW-",2844415164416,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2385307Z","2025-11-18 11:16:17.2385307Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577238530700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446735872236683264,18446735872236658688,2844415164416,0,945318019072,10160,945319575552,945319567360,2844415164416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2386871Z","2025-11-18 11:16:17.2386871Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577238687100,,,,,,,,,2844415229952,134079381648508291,4932,0,0,0,21110623253299804,134079381648508325,3944,134079381648508291,4932,0,0,0,21110623253299804,"R-X",4096,134079381660291860,0,0,0,21110623253299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844415229952,4,4096,"",0,4096,131072,,,,,,,,,,,4096,"RW-",2844415229952,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2387112Z","2025-11-18 11:16:17.2387112Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577238711200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446735872236683264,18446735872236658688,2844415229952,0,945318027264,7524,945319575552,945319567360,2844415229952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2388585Z","2025-11-18 11:16:17.2388585Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577238858500,,,,,,,,,2844415295488,134079381648508291,4932,0,0,0,21110623253299804,134079381648508325,3944,134079381648508291,4932,0,0,0,21110623253299804,"R-X",4096,134079381660291860,0,0,0,21110623253299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844415295488,4,4096,"",0,4096,131072,,,,,,,,,,,4096,"RW-",2844415295488,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2388822Z","2025-11-18 11:16:17.2388822Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577238882200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446735872236683264,18446735872236658688,2844415295488,0,945318035456,3092,945319575552,945319567360,2844415295488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2390553Z","2025-11-18 11:16:17.2390553Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577239055300,,,,,,,,,2844415361024,134079381648508291,4932,0,0,0,21110623253299804,134079381648508325,3944,134079381648508291,4932,0,0,0,21110623253299804,"R-X",4096,134079381660291860,0,0,0,21110623253299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844415361024,4,4096,"",0,4096,131072,,,,,,,,,,,4096,"RW-",2844415361024,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2390892Z","2025-11-18 11:16:17.2390892Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577239089200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446735872236683264,18446735872236658688,2844415361024,0,945318043648,2748,945319575552,945319567360,2844415361024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2392615Z","2025-11-18 11:16:17.2392615Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577239261500,,,,,,,,,2844415426560,134079381648508291,4932,0,0,0,21110623253299804,134079381648508325,3944,134079381648508291,4932,0,0,0,21110623253299804,"R-X",4096,134079381660291860,0,0,0,21110623253299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844415426560,4,4096,"",0,4096,131072,,,,,,,,,,,4096,"RW-",2844415426560,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2392894Z","2025-11-18 11:16:17.2392894Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577239289400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446735872236683264,18446735872236658688,2844415426560,0,945318051840,2784,945319575552,945319567360,2844415426560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2394012Z","2025-11-18 11:16:17.2394012Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577239401200,,,,,,,,,2844415492096,134079381648508291,4932,0,0,0,21110623253299804,134079381648508325,3944,134079381648508291,4932,0,0,0,21110623253299804,"R-X",4096,134079381660291860,0,0,0,21110623253299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844415492096,4,4096,"",0,4096,131072,,,,,,,,,,,4096,"RW-",2844415492096,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2394344Z","2025-11-18 11:16:17.2394344Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577239434400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446735872236683264,18446735872236658688,2844415492096,0,945318060032,10300,945319575552,945319567360,2844415492096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2395419Z","2025-11-18 11:16:17.2395419Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577239541900,,,,,,,,,2844415557632,134079381648508291,4932,0,0,0,21110623253299804,134079381648508325,3944,134079381648508291,4932,0,0,0,21110623253299804,"R-X",4096,134079381660291860,0,0,0,21110623253299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844415557632,4,4096,"",0,4096,131072,,,,,,,,,,,4096,"RW-",2844415557632,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2395710Z","2025-11-18 11:16:17.2395710Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577239571000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446735872236683264,18446735872236658688,2844415557632,0,945318068224,8056,945319575552,945319567360,2844415557632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2396867Z","2025-11-18 11:16:17.2396867Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577239686700,,,,,,,,,2844415623168,134079381648508291,4932,0,0,0,21110623253299804,134079381648508325,3944,134079381648508291,4932,0,0,0,21110623253299804,"R-X",4096,134079381660291860,0,0,0,21110623253299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844415623168,4,4096,"",0,4096,131072,,,,,,,,,,,4096,"RW-",2844415623168,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2397138Z","2025-11-18 11:16:17.2397138Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577239713800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446735872236683264,18446735872236658688,2844415623168,0,945318076416,4356,945319575552,945319567360,2844415623168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2398123Z","2025-11-18 11:16:17.2398123Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577239812300,,,,,,,,,2844415688704,134079381648508291,4932,0,0,0,21110623253299804,134079381648508325,3944,134079381648508291,4932,0,0,0,21110623253299804,"R-X",4096,134079381660291860,0,0,0,21110623253299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844415688704,4,4096,"",0,4096,131072,,,,,,,,,,,4096,"RW-",2844415688704,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2398362Z","2025-11-18 11:16:17.2398362Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577239836200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446735872236683264,18446735872236658688,2844415688704,0,945318084608,3768,945319575552,945319567360,2844415688704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2399365Z","2025-11-18 11:16:17.2399365Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577239936500,,,,,,,,,2844415754240,134079381648508291,4932,0,0,0,21110623253299804,134079381648508325,3944,134079381648508291,4932,0,0,0,21110623253299804,"R-X",4096,134079381660291860,0,0,0,21110623253299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844415754240,4,4096,"",0,4096,131072,,,,,,,,,,,4096,"RW-",2844415754240,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2399640Z","2025-11-18 11:16:17.2399640Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577239964000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446735872236683264,18446735872236658688,2844415754240,0,945318092800,1132,945319575552,945319567360,2844415754240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2400778Z","2025-11-18 11:16:17.2400778Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577240077800,,,,,,,,,2844415819776,134079381648508291,4932,0,0,0,21110623253299804,134079381648508325,3944,134079381648508291,4932,0,0,0,21110623253299804,"R-X",4096,134079381660291860,0,0,0,21110623253299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844415819776,4,4096,"",0,4096,131072,,,,,,,,,,,4096,"RW-",2844415819776,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2401079Z","2025-11-18 11:16:17.2401079Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577240107900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446735872236683264,18446735872236658688,2844415819776,0,945318100992,1804,945319575552,945319567360,2844415819776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2402752Z","2025-11-18 11:16:17.2402752Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577240275200,,,,,,,,,2844415885312,134079381648508291,4932,0,0,0,21110623253299804,134079381648508325,3944,134079381648508291,4932,0,0,0,21110623253299804,"R-X",4096,134079381660291860,0,0,0,21110623253299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844415885312,4,4096,"",0,4096,131072,,,,,,,,,,,4096,"RW-",2844415885312,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2403181Z","2025-11-18 11:16:17.2403181Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577240318100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446735872236683264,18446735872236658688,2844415885312,0,945318109184,5544,945319575552,945319567360,2844415885312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2404638Z","2025-11-18 11:16:17.2404638Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577240463800,,,,,,,,,2844415950848,134079381648508291,4932,0,0,0,21110623253299804,134079381648508325,3944,134079381648508291,4932,0,0,0,21110623253299804,"R-X",4096,134079381660291860,0,0,0,21110623253299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844415950848,4,4096,"",0,4096,131072,,,,,,,,,,,4096,"RW-",2844415950848,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2404880Z","2025-11-18 11:16:17.2404880Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577240488000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446735872236683264,18446735872236658688,2844415950848,0,945318117376,5288,945319575552,945319567360,2844415950848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2414008Z","2025-11-18 11:16:17.2414008Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577241400800,,,,,,,,,2844416016384,134079381648508291,4932,0,0,0,21110623253299804,134079381648508325,3944,134079381648508291,4932,0,0,0,21110623253299804,"R-X",4096,134079381660291860,0,0,0,21110623253299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844416016384,4,4096,"",0,4096,131072,,,,,,,,,,,4096,"RW-",2844416016384,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2414273Z","2025-11-18 11:16:17.2414273Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577241427300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446735872236683264,18446735872236658688,2844416016384,0,945318125568,1512,945319575552,945319567360,2844416016384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2425937Z","2025-11-18 11:16:17.2425937Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577242593700,,,,,,,,,2844416081920,134079381648508291,4932,0,0,0,21110623253299804,134079381648508325,3944,134079381648508291,4932,0,0,0,21110623253299804,"R-X",4096,134079381660291860,0,0,0,21110623253299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844416081920,4,4096,"",0,4096,131072,,,,,,,,,,,4096,"RW-",2844416081920,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2426202Z","2025-11-18 11:16:17.2426202Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577242620200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446735872236683264,18446735872236658688,2844416081920,0,945318133760,6584,945319575552,945319567360,2844416081920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2427750Z","2025-11-18 11:16:17.2427750Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577242775000,,,,,,,,,2844416147456,134079381648508291,4932,0,0,0,21110623253299804,134079381648508325,3944,134079381648508291,4932,0,0,0,21110623253299804,"R-X",4096,134079381660291860,0,0,0,21110623253299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844416147456,4,4096,"",0,4096,131072,,,,,,,,,,,4096,"RW-",2844416147456,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2428075Z","2025-11-18 11:16:17.2428075Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577242807500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446735872236683264,18446735872236658688,2844416147456,0,945318141952,8764,945319575552,945319567360,2844416147456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:16:17.2429740Z","2025-11-18 11:16:17.2429740Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM "," 4932 attack-188.exe",3944,,," 1272 whoami.exe",,,,,,,,,,,,,1763464577242974000,,,,,,,,,2844416212992,134079381648508291,4932,0,0,0,21110623253299804,134079381648508325,3944,134079381648508291,4932,0,0,0,21110623253299804,"R-X",4096,134079381660291860,0,0,0,21110623253299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844416212992,4,4096,"",0,4096,131072,,,,,,,,,,,4096,"RW-",2844416212992,,,,,,,,,,,,,,,,,,,,,,,,,,,
